id,Time,language,similarity-score,url,title,fid_x,publisher,class,heads,relation,tails,inference,allinferences,heads-senti,senti-str-headline
574668024,2016-12-31T14:17:00Z,eng,0.831372559,http://www.newsletter.co.uk/news/irish-capital-feared-loyalist-bomb-1-7753198,Irish capital feared loyalist bomb,eng-2766558,newsletter.co.uk,Crossed-PA,Irish capital feared loyalist bomb,want to. isFilledBy. has sub event. consists of . Caused. Reacted. becuase. It can be becuase. want to. wanted. 39, bomb disposal unit.  bomb shelter.  have to deal with the consequences of the bomb.  scared.  scared.  scared.  scared.  scared people.  the city to be safe.  to find out who did it. 39,want to bomb disposal unit. isFilledBy bomb shelter. has sub event have to deal with the consequences of the bomb. consists of  scared. Caused scared. Reacted scared. becuase scared. It can be becuase scared people. want to the city to be safe. wanted to find out who did it. 39,Irish capital feared loyalist bomb. want to bomb disposal unit. isFilledBy bomb shelter. has sub event have to deal with the consequences of the bomb. consists of  scared. Caused scared. Reacted scared. becuase scared. It can be becuase scared people. want to the city to be safe. wanted to find out who did it. 39,-0.5994,The sentiment score is negative
365835411,2016-01-25T15:42:00Z,eng,0.792156875,http://www.gazzettadelsud.it/news/english/181127/Foreign-fighter-suspect--contacted-terror.html,Foreign fighter suspect 'contacted terror groups' (2),ita-22052,gazzettadelsud.it,Crossed-PA,Foreign fighter suspect 'contacted terror groups' (2),isFilledBy. Caused. want to. becuase. It can be becuase. has sub event. Effected. Reacted. want to. consists of . needed. wanted. wanted. 83, foreign fighter.  foreign fighters.  foreign fighters.  foreign fighters.  foreign fighters are not allowed to contact terror groups..  get arrested.  gets arrested.  guilty.  PersonX is arrested by the police..  suspicious.  to be a member of a terrorist group.  to find out who the terrorists are.  to get out of the country. 83,isFilledBy foreign fighter. Caused foreign fighters. want to foreign fighters. becuase foreign fighters. It can be becuase foreign fighters are not allowed to contact terror groups.. has sub event get arrested. Effected gets arrested. Reacted guilty. want to PersonX is arrested by the police.. consists of  suspicious. needed to be a member of a terrorist group. wanted to find out who the terrorists are. wanted to get out of the country. 83,Foreign fighter suspect 'contacted terror groups' (2). isFilledBy foreign fighter. Caused foreign fighters. want to foreign fighters. becuase foreign fighters. It can be becuase foreign fighters are not allowed to contact terror groups.. has sub event get arrested. Effected gets arrested. Reacted guilty. want to PersonX is arrested by the police.. consists of  suspicious. needed to be a member of a terrorist group. wanted to find out who the terrorists are. wanted to get out of the country. 83,-0.6124,The sentiment score is negative
407642181,2016-03-24T11:00:00Z,eng,0.80392158,http://www.breitbart.com/national-security/2016/03/24/gloomy-boko-haram-leader-resurfaces-for-me-the-end-has-come/,"Boko Haram Leader Resurfaces: 'For Me, the End Has Come'",eng-2029898,breitbart.com,Crossed-PA,"Boko Haram Leader Resurfaces: 'For Me, the End Has Come'",It can be becuase. becuase. want to. want to. isFilledBy. has sub event. Effected. Reacted. Caused. wanted. wanted. consists of . 35, Boko Haram Leader is dead..  Boko Haram leader is dead..  Boko Haram Leader Resurfaces.  Boko Haram Leader Resurfaces.  book.  get killed.  gets killed.  sad.  scared.  to make a statement.  to make a statement.  violent. 35,It can be becuase Boko Haram Leader is dead.. becuase Boko Haram leader is dead.. want to Boko Haram Leader Resurfaces. want to Boko Haram Leader Resurfaces. isFilledBy book. has sub event get killed. Effected gets killed. Reacted sad. Caused scared. wanted to make a statement. wanted to make a statement. consists of  violent. 35,"Boko Haram Leader Resurfaces: 'For Me, the End Has Come'. It can be becuase Boko Haram Leader is dead.. becuase Boko Haram leader is dead.. want to Boko Haram Leader Resurfaces. want to Boko Haram Leader Resurfaces. isFilledBy book. has sub event get killed. Effected gets killed. Reacted sad. Caused scared. wanted to make a statement. wanted to make a statement. consists of  violent. 35",0,The sentiment score is neutral
444581131,2016-05-24T09:43:00Z,eng,0.75686276,http://sports.inquirer.net/213064/nfl-brady-to-contest-deflategate-suspension,NFL: Brady to contest 'Deflategate' suspension - Inquirer Sports,eng-2179303,sports.inquirer.net,Crossed-PA,NFL: Brady to contest 'Deflategate' suspension - Inquirer Sports,Effected. Caused. Reacted. consists of . isFilledBy. want to. want to. It can be becuase. has sub event. needed. Intended. wanted. wanted. 138, gets fined.  good about themselves.  good about themselves.  guilty.  NFL.  NFL.  PersonX wins the case..  The NFL will not allow it..  to contest the suspension.  to file a complaint with the NFL.  to win the case.  to win the case.  to win the case. 138,Effected gets fined. Caused good about themselves. Reacted good about themselves. consists of  guilty. isFilledBy NFL. want to NFL. want to PersonX wins the case.. It can be becuase The NFL will not allow it.. has sub event to contest the suspension. needed to file a complaint with the NFL. Intended to win the case. wanted to win the case. wanted to win the case. 138,NFL: Brady to contest 'Deflategate' suspension - Inquirer Sports. Effected gets fined. Caused good about themselves. Reacted good about themselves. consists of  guilty. isFilledBy NFL. want to NFL. want to PersonX wins the case.. It can be becuase The NFL will not allow it.. has sub event to contest the suspension. needed to file a complaint with the NFL. Intended to win the case. wanted to win the case. wanted to win the case. 138,0,The sentiment score is neutral
455618812,2016-06-11T21:52:00Z,eng,0.890196085,http://www.heraldtribune.com/article/20160611/wire/160619921,Thiem beats Federer in 3 sets to reach Mercedes Cup final,deu-519140,heraldtribune.com,Crossed-PA,Thiem beats Federer in 3 sets to reach Mercedes Cup final,consists of . Reacted. want to. Caused. It can be becuase. needed. wanted. wanted. Intended. isFilledBy. has sub event. Effected. becuase. Effected. 72, competitive.  happy.  Thiem beats Federer in 3 sets to reach the final.  Thiem beats Federer in 3 sets to reach the final..  Thiem is not as good as Federer..  to beat Federer.  to celebrate.  to win the match.  to win the match.  win or lose.  win the match.  win the match.  win the match.  wins the match. 72,consists of  competitive. Reacted happy. want to Thiem beats Federer in 3 sets to reach the final. Caused Thiem beats Federer in 3 sets to reach the final.. It can be becuase Thiem is not as good as Federer.. needed to beat Federer. wanted to celebrate. wanted to win the match. Intended to win the match. isFilledBy win or lose. has sub event win the match. Effected win the match. becuase win the match. Effected wins the match. 72,Thiem beats Federer in 3 sets to reach Mercedes Cup final. consists of  competitive. Reacted happy. want to Thiem beats Federer in 3 sets to reach the final. Caused Thiem beats Federer in 3 sets to reach the final.. It can be becuase Thiem is not as good as Federer.. needed to beat Federer. wanted to celebrate. wanted to win the match. Intended to win the match. isFilledBy win or lose. has sub event win the match. Effected win the match. becuase win the match. Effected wins the match. 72,0.0258,The sentiment score is positive
363818333,2016-01-21T18:30:00Z,eng,0.87843138,http://dc.asianage.com/international/saudi-cleric-says-chess-forbidden-islam-twitter-erupts-163,"Saudi cleric says chess �forbidden' in Islam, Twitter erupts",eng-1863389,dc.asianage.com,Crossed-PA,"Saudi cleric says chess �forbidden' in Islam, Twitter erupts",Reacted. Caused. isFilledBy. Effected. has sub event. consists of . It can be becuase. want to. want to. becuase. needed. wanted. wanted. 11, angry.  angry.  chessboard.  is asked to explain the rules.  play chess.  religious.  Saudi Arabia has banned the game of chess..  the internet goes into a tizzy.  the internet goes into a tizzy.  they get arrested for breaking the law.  to be a religious leader.  to explain the rules of the game.  to explain the rules of the game. 11,Reacted angry. Caused angry. isFilledBy chessboard. Effected is asked to explain the rules. has sub event play chess. consists of  religious. It can be becuase Saudi Arabia has banned the game of chess.. want to the internet goes into a tizzy. want to the internet goes into a tizzy. becuase they get arrested for breaking the law. needed to be a religious leader. wanted to explain the rules of the game. wanted to explain the rules of the game. 11,"Saudi cleric says chess �forbidden' in Islam, Twitter erupts. Reacted angry. Caused angry. isFilledBy chessboard. Effected is asked to explain the rules. has sub event play chess. consists of  religious. It can be becuase Saudi Arabia has banned the game of chess.. want to the internet goes into a tizzy. want to the internet goes into a tizzy. becuase they get arrested for breaking the law. needed to be a religious leader. wanted to explain the rules of the game. wanted to explain the rules of the game. 11",0,The sentiment score is neutral
365272906,2016-01-24T22:57:00Z,eng,0.945098042,http://www.businesstimes.com.sg/government-economy/is-releases-video-of-paris-attackers,IS releases video of 'Paris attackers',deu-442504,businesstimes.com.sg,Crossed-PA,IS releases video of 'Paris attackers',has sub event. Effected. It can be becuase. Reacted. needed. wanted. wanted. isFilledBy. consists of . 120, get killed.  gets killed.  IS IS HAS NO MONEY TO PRODUCE THE VIRAL.  sad.  to have a video of the attackers.  to show the video to the world.  to show the video to the world.  video.  violent. 120,has sub event get killed. Effected gets killed. It can be becuase IS IS HAS NO MONEY TO PRODUCE THE VIRAL. Reacted sad. needed to have a video of the attackers. wanted to show the video to the world. wanted to show the video to the world. isFilledBy video. consists of  violent. 120,IS releases video of 'Paris attackers'. has sub event get killed. Effected gets killed. It can be becuase IS IS HAS NO MONEY TO PRODUCE THE VIRAL. Reacted sad. needed to have a video of the attackers. wanted to show the video to the world. wanted to show the video to the world. isFilledBy video. consists of  violent. 120,-0.5719,The sentiment score is negative
425003244,2016-04-24T03:04:00Z,eng,0.917647064,http://www.postzambia.com/news.php?id=17572,"After 36-year rule, Equatorial Guinea President Teodoro Obiang Nguema set for all-time Africa record",spa-650139,postzambia.com,Crossed-PA,"After 36-year rule, Equatorial Guinea President Teodoro Obiang Nguema set for all-time Africa record",isFilledBy. want to. want to. becuase. It can be becuase. Effected. has sub event. consists of . Caused. Reacted. needed. wanted. wanted. 3, after 36 years of rule.  after 36 years of rule.  after 36 years of rule.  after 36 years of rule.  after 36 years of rule.  becomes president of the country.  get a new job.  powerful.  powerful.  proud.  to be in power for a long time.  to be the leader of the country.  to go home. 3,isFilledBy after 36 years of rule. want to after 36 years of rule. want to after 36 years of rule. becuase after 36 years of rule. It can be becuase after 36 years of rule. Effected becomes president of the country. has sub event get a new job. consists of  powerful. Caused powerful. Reacted proud. needed to be in power for a long time. wanted to be the leader of the country. wanted to go home. 3,"After 36-year rule, Equatorial Guinea President Teodoro Obiang Nguema set for all-time Africa record. isFilledBy after 36 years of rule. want to after 36 years of rule. want to after 36 years of rule. becuase after 36 years of rule. It can be becuase after 36 years of rule. Effected becomes president of the country. has sub event get a new job. consists of  powerful. Caused powerful. Reacted proud. needed to be in power for a long time. wanted to be the leader of the country. wanted to go home. 3",0,The sentiment score is neutral
463840332,2016-06-26T17:14:00Z,eng,0.850980401,http://www.heraldtribune.com/article/20160626/WIRE/160629684,Iraqi commander: Fallujah 'fully liberated' from IS,eng-2258008,heraldtribune.com,Crossed-PA,Iraqi commander: Fallujah 'fully liberated' from IS,consists of . isFilledBy. want to. Intended. want to. has sub event. becuase. Caused. It can be becuase. Effected. Reacted. needed. wanted. wanted. 43, brave.  Iraq.  Iraq declares victory over IS.  Iraq to be liberated from IS.  Iraqi commander declares victory over IS.  Iraqi commander declares victory over IS in Fallujah.  Iraq's commander declares victory over IS.  Iraq's commander declares victory over IS in Fallujah.  Iraq's commander is not in charge of the military..  is thanked by the people.  relieved.  to be in control of the city.  to celebrate.  to celebrate. 43,consists of  brave. isFilledBy Iraq. want to Iraq declares victory over IS. Intended Iraq to be liberated from IS. want to Iraqi commander declares victory over IS. has sub event Iraqi commander declares victory over IS in Fallujah. becuase Iraq's commander declares victory over IS. Caused Iraq's commander declares victory over IS in Fallujah. It can be becuase Iraq's commander is not in charge of the military.. Effected is thanked by the people. Reacted relieved. needed to be in control of the city. wanted to celebrate. wanted to celebrate. 43,Iraqi commander: Fallujah 'fully liberated' from IS. consists of  brave. isFilledBy Iraq. want to Iraq declares victory over IS. Intended Iraq to be liberated from IS. want to Iraqi commander declares victory over IS. has sub event Iraqi commander declares victory over IS in Fallujah. becuase Iraq's commander declares victory over IS. Caused Iraq's commander declares victory over IS in Fallujah. It can be becuase Iraq's commander is not in charge of the military.. Effected is thanked by the people. Reacted relieved. needed to be in control of the city. wanted to celebrate. wanted to celebrate. 43,0,The sentiment score is neutral
478072404,2016-07-23T05:23:00Z,eng,0.894117653,http://www.salon.com/2016/07/23/trumps_criticism_of_cruz_renews_questions_about_temperament/,Trump's criticism of Cruz renews questions about temperament,eng-2315724,salon.com,Crossed-PA,Trump's criticism of Cruz renews questions about temperament,consists of . Reacted. has sub event. Effected. want to. want to. Caused. isFilledBy. wanted. wanted. It can be becuase. 13, angry.  angry.  get yelled at.  gets booed off stage.  PersonX asks PersonX what they think about the criticism..  PersonX asks PersonX what they think about the criticism..  they get a lot of votes.  they get booed off the stage.  to win the election.  to win the election.  Trump is not a politician.. 13,consists of  angry. Reacted angry. has sub event get yelled at. Effected gets booed off stage. want to PersonX asks PersonX what they think about the criticism.. want to PersonX asks PersonX what they think about the criticism.. Caused they get a lot of votes. isFilledBy they get booed off the stage. wanted to win the election. wanted to win the election. It can be becuase Trump is not a politician.. 13,Trump's criticism of Cruz renews questions about temperament. consists of  angry. Reacted angry. has sub event get yelled at. Effected gets booed off stage. want to PersonX asks PersonX what they think about the criticism.. want to PersonX asks PersonX what they think about the criticism.. Caused they get a lot of votes. isFilledBy they get booed off the stage. wanted to win the election. wanted to win the election. It can be becuase Trump is not a politician.. 13,-0.4404,The sentiment score is negative
802285257,2018-01-28T13:46:00Z,eng,0.776470602,http://pragativadi.com/roger-federer-defeats-marin-cilic-win-australian-open-record-20th-grand-slam/,"Roger Federer defeats Marin Cilic to win Australian Open, record 20th Grand Slam - PRAGATIVADI:LEADING ODIA DAILY",eng-3733869,pragativadi.com,Crossed-PA,"Roger Federer defeats Marin Cilic to win Australian Open, record 20th Grand Slam - PRAGATIVADI:LEADING ODIA DAILY",Reacted. It can be becuase. isFilledBy. Intended. wanted. wanted. needed. want to. consists of . Effected. Caused. has sub event. want to. becuase. 169, happy.  Roger Federer wins the match against Marin Cilic.  tennis racket.  to be the best.  to celebrate.  to celebrate.  to win the match.  to win the tournament.  victorious.  win the tournament.  win the tournament.  win the tournament.  win the tournament.  win the tournament. 169,Reacted happy. It can be becuase Roger Federer wins the match against Marin Cilic. isFilledBy tennis racket. Intended to be the best. wanted to celebrate. wanted to celebrate. needed to win the match. want to to win the tournament. consists of  victorious. Effected win the tournament. Caused win the tournament. has sub event win the tournament. want to win the tournament. becuase win the tournament. 169,"Roger Federer defeats Marin Cilic to win Australian Open, record 20th Grand Slam - PRAGATIVADI:LEADING ODIA DAILY. Reacted happy. It can be becuase Roger Federer wins the match against Marin Cilic. isFilledBy tennis racket. Intended to be the best. wanted to celebrate. wanted to celebrate. needed to win the match. want to to win the tournament. consists of  victorious. Effected win the tournament. Caused win the tournament. has sub event win the tournament. want to win the tournament. becuase win the tournament. 169",0.4404,The sentiment score is positive
