id,Time,language,similarity-score,url,title,fid_x,publisher,class,heads,relation,tails,inference,allinferences,heads-senti,senti-str-headline
422709086,2016-04-20T23:10:00Z,eng,0.78039217,http://english.chosun.com/site/data/html_dir/2016/04/21/2016042100681.html,India Will 'Make All Possible Efforts' to Retrieve Crown Jewels from Britain,eng-2085928,english.chosun.com,Crossed-PA,India Will 'Make All Possible Efforts' to Retrieve Crown Jewels from Britain,consists of . has sub event. becuase. Effected. Caused. Reacted. want to. isFilledBy. want to. It can be becuase. wanted. Intended. wanted. needed. 317, determined.  get the jewels back.  get the jewels back.  get the jewels back.  happy.  happy.  India is a nation of jewellers.  jewlery.  PersonY is arrested by the police..  The Crown Jewels are too valuable to be lost..  to get the jewels back.  to get the jewels back.  to get the jewels back.  to make a plan. 317,consists of  determined. has sub event get the jewels back. becuase get the jewels back. Effected get the jewels back. Caused happy. Reacted happy. want to India is a nation of jewellers. isFilledBy jewlery. want to PersonY is arrested by the police.. It can be becuase The Crown Jewels are too valuable to be lost.. wanted to get the jewels back. Intended to get the jewels back. wanted to get the jewels back. needed to make a plan. 317,India Will 'Make All Possible Efforts' to Retrieve Crown Jewels from Britain. consists of  determined. has sub event get the jewels back. becuase get the jewels back. Effected get the jewels back. Caused happy. Reacted happy. want to India is a nation of jewellers. isFilledBy jewlery. want to PersonY is arrested by the police.. It can be becuase The Crown Jewels are too valuable to be lost.. wanted to get the jewels back. Intended to get the jewels back. wanted to get the jewels back. needed to make a plan. 317,0.4588,The sentiment score is positive
420946095,2016-04-18T11:29:00Z,eng,0.800000012,http://www.centralchronicle.com/india-should-not-claim-kohinoor-govt-tells-sc.html,"India should not claim Kohinoor, Govt tells SC",eng-2085928,centralchronicle.com,Crossed-PA,"India should not claim Kohinoor, Govt tells SC",consists of . Reacted. It can be becuase. want to. has sub event. becuase. Caused. want to. isFilledBy. needed. wanted. wanted. 126, assertive.  good about themselves.  India is not allowed to claim the Kohinoor..  India to not claim Kohinoor.  India to not claim Kohinoor.  India to not claim Kohinoor.  India to not claim the Kohinoor.  India to not claim the Kohinoor land.  land.  to file a petition.  to file an appeal.  to make sure they don't claim it again. 126,consists of  assertive. Reacted good about themselves. It can be becuase India is not allowed to claim the Kohinoor.. want to India to not claim Kohinoor. has sub event India to not claim Kohinoor. becuase India to not claim Kohinoor. Caused India to not claim the Kohinoor. want to India to not claim the Kohinoor land. isFilledBy land. needed to file a petition. wanted to file an appeal. wanted to make sure they don't claim it again. 126,"India should not claim Kohinoor, Govt tells SC. consists of  assertive. Reacted good about themselves. It can be becuase India is not allowed to claim the Kohinoor.. want to India to not claim Kohinoor. has sub event India to not claim Kohinoor. becuase India to not claim Kohinoor. Caused India to not claim the Kohinoor. want to India to not claim the Kohinoor land. isFilledBy land. needed to file a petition. wanted to file an appeal. wanted to make sure they don't claim it again. 126",0,The sentiment score is neutral
439370436,2016-05-16T03:10:00Z,eng,0.768627465,http://omanobserver.om/ukraines-jamala-takes-home-eurovision-crown/,Ukraine's Jamala takes home Eurovision crown,eng-2158437,omanobserver.om,Crossed-PA,Ukraine's Jamala takes home Eurovision crown,Effected. isFilledBy. Reacted. consists of . Intended. wanted. wanted. It can be becuase. needed. want to. want to. Effected. becuase. Caused. has sub event. 587, gets a trophy.  music video.  proud.  talented.  to be the best.  to celebrate.  to congratulate the winner.  Ukraine is not a country that competes in the Eurovision..  win the competition.  win the competition.  win the competition.  win the competition.  win the competition.  win the competition.  win the competition. 587,Effected gets a trophy. isFilledBy music video. Reacted proud. consists of  talented. Intended to be the best. wanted to celebrate. wanted to congratulate the winner. It can be becuase Ukraine is not a country that competes in the Eurovision.. needed win the competition. want to win the competition. want to win the competition. Effected win the competition. becuase win the competition. Caused win the competition. has sub event win the competition. 587,Ukraine's Jamala takes home Eurovision crown. Effected gets a trophy. isFilledBy music video. Reacted proud. consists of  talented. Intended to be the best. wanted to celebrate. wanted to congratulate the winner. It can be becuase Ukraine is not a country that competes in the Eurovision.. needed win the competition. want to win the competition. want to win the competition. Effected win the competition. becuase win the competition. Caused win the competition. has sub event win the competition. 587,0,The sentiment score is neutral
438822831,2016-05-14T20:03:00Z,eng,0.847058833,http://www.lancasterguardian.co.uk/what-s-on/showbiz-news/eurovision-hosts-in-peace-plea-as-graham-norton-hails-sir-terry-wogan-1-7911497,Eurovision hosts in peace plea as Graham Norton hails Sir Terry Wogan,eng-2158437,lancasterguardian.co.uk,Crossed-PA,Eurovision hosts in peace plea as Graham Norton hails Sir Terry Wogan,has sub event. Effected. consists of . Reacted. want to. want to. It can be becuase. becuase. Caused. wanted. wanted. isFilledBy. 443, get a hug from Wogan.  gets a standing ovation.  happy.  happy.  host of the show.  PersonX wins the competition..  they are not in a position to make a peace plea.  they get a standing ovation from the crowd.  they want to win the competition.  to thank him.  to thank him.  TV show. 443,has sub event get a hug from Wogan. Effected gets a standing ovation. consists of  happy. Reacted happy. want to host of the show. want to PersonX wins the competition.. It can be becuase they are not in a position to make a peace plea. becuase they get a standing ovation from the crowd. Caused they want to win the competition. wanted to thank him. wanted to thank him. isFilledBy TV show. 443,Eurovision hosts in peace plea as Graham Norton hails Sir Terry Wogan. has sub event get a hug from Wogan. Effected gets a standing ovation. consists of  happy. Reacted happy. want to host of the show. want to PersonX wins the competition.. It can be becuase they are not in a position to make a peace plea. becuase they get a standing ovation from the crowd. Caused they want to win the competition. wanted to thank him. wanted to thank him. isFilledBy TV show. 443,0.5423,The sentiment score is positive
445152649,2016-05-25T05:14:00Z,eng,0.792156875,http://www.mid-day.com/articles/egyptair-crash-maimed-remains-hint-at-blast/17270177,EgyptAir crash: Maimed remains hint at blast - News,eng-2181847,mid-day.com,Crossed-PA,EgyptAir crash: Maimed remains hint at blast - News,want to. want to. isFilledBy. consists of . It can be becuase. has sub event. Reacted. wanted. wanted. 19, air crash.  air crash.  air crash.  dead.  EgyptAir crash.  get out of plane.  sad.  to find out the cause of the crash.  to find out the cause of the crash. 19,want to air crash. want to air crash. isFilledBy air crash. consists of  dead. It can be becuase EgyptAir crash. has sub event get out of plane. Reacted sad. wanted to find out the cause of the crash. wanted to find out the cause of the crash. 19,EgyptAir crash: Maimed remains hint at blast - News. want to air crash. want to air crash. isFilledBy air crash. consists of  dead. It can be becuase EgyptAir crash. has sub event get out of plane. Reacted sad. wanted to find out the cause of the crash. wanted to find out the cause of the crash. 19,-0.4019,The sentiment score is negative
440070366,2016-05-17T05:11:00Z,eng,0.764705896,http://www.samakal.net/2016/05/17/5751,HK security tight ahead of Chinese visit |  | Samakal Online English Version,eng-2162185,samakal.net,Crossed-PA,HK security tight ahead of Chinese visit |  | Samakal Online English Version,consists of . has sub event. becuase. Reacted. Caused. want to. It can be becuase. wanted. wanted. needed. 229, cautious.  get into trouble.  have to go to the airport.  safe.  safe.  Samakal Online English Version.  they have to go to the airport.  to go to China.  to go to China.  to know about the visit. 229,consists of  cautious. has sub event get into trouble. becuase have to go to the airport. Reacted safe. Caused safe. want to Samakal Online English Version. It can be becuase they have to go to the airport. wanted to go to China. wanted to go to China. needed to know about the visit. 229,HK security tight ahead of Chinese visit |  | Samakal Online English Version. consists of  cautious. has sub event get into trouble. becuase have to go to the airport. Reacted safe. Caused safe. want to Samakal Online English Version. It can be becuase they have to go to the airport. wanted to go to China. wanted to go to China. needed to know about the visit. 229,0.34,The sentiment score is positive
471496808,2016-07-11T10:36:00Z,eng,0.78039217,http://www.gazzettadelsud.it/news/english/204230/vatican--greg-burke-to-replace.html,Vatican: Greg Burke to replace Lombardi Aug 1 (2) - English - Gazzetta del Sud online,spa-718252,gazzettadelsud.it,Crossed-PA,Vatican: Greg Burke to replace Lombardi Aug 1 (2) - English - Gazzetta del Sud online,Effected. has sub event. Reacted. consists of . It can be becuase. wanted. wanted. isFilledBy. Caused. want to. want to. becuase. 451, get a new job.  get a new job.  happy.  religious.  The pope is not interested in the job..  to get the job done.  to get the job done.  vatican.  vatican.  vatican.  vatican.  vatican. 451,Effected get a new job. has sub event get a new job. Reacted happy. consists of  religious. It can be becuase The pope is not interested in the job.. wanted to get the job done. wanted to get the job done. isFilledBy vatican. Caused vatican. want to vatican. want to vatican. becuase vatican. 451,Vatican: Greg Burke to replace Lombardi Aug 1 (2) - English - Gazzetta del Sud online. Effected get a new job. has sub event get a new job. Reacted happy. consists of  religious. It can be becuase The pope is not interested in the job.. wanted to get the job done. wanted to get the job done. isFilledBy vatican. Caused vatican. want to vatican. want to vatican. becuase vatican. 451,0,The sentiment score is neutral
468935442,2016-07-06T06:37:00Z,eng,0.823529422,http://www.thehindubusinessline.com/news/world/clinton-extremely-careless-with-emails-but-fbi-recommends-no-charges/article8815202.ece,"Clinton 'extremely careless' with emails, but FBI recommends no charges",eng-2277273,thehindubusinessline.com,Crossed-PA,"Clinton 'extremely careless' with emails, but FBI recommends no charges",consists of . consists of . isFilledBy. isFilledBy. It can be becuase. It can be becuase. Reacted. Reacted. want to. want to. want to. want to. Caused. Caused. wanted. wanted. 225, careless.  careless.  email account.  email account.  FBI recommends no charges.  FBI recommends no charges.  guilty.  guilty.  PersonX is arrested.  PersonX is arrested.  PersonX is arrested..  PersonX is arrested..  they are not guilty of a crime.  they are not guilty of a crime.  to get away with it.  to get away with it. 225,consists of  careless. consists of  careless. isFilledBy email account. isFilledBy email account. It can be becuase FBI recommends no charges. It can be becuase FBI recommends no charges. Reacted guilty. Reacted guilty. want to PersonX is arrested. want to PersonX is arrested. want to PersonX is arrested.. want to PersonX is arrested.. Caused they are not guilty of a crime. Caused they are not guilty of a crime. wanted to get away with it. wanted to get away with it. 225,"Clinton 'extremely careless' with emails, but FBI recommends no charges. consists of  careless. consists of  careless. isFilledBy email account. isFilledBy email account. It can be becuase FBI recommends no charges. It can be becuase FBI recommends no charges. Reacted guilty. Reacted guilty. want to PersonX is arrested. want to PersonX is arrested. want to PersonX is arrested.. want to PersonX is arrested.. Caused they are not guilty of a crime. Caused they are not guilty of a crime. wanted to get away with it. wanted to get away with it. 225",-0.6119,The sentiment score is negative
468799530,2016-07-05T22:59:00Z,eng,0.760784328,http://www.buenosairesherald.com/article/217472/,"Clinton 'extremely careless' with emails, but FBI recommends no charges",eng-2277273,buenosairesherald.com,Crossed-PA,"Clinton 'extremely careless' with emails, but FBI recommends no charges",consists of . consists of . isFilledBy. isFilledBy. It can be becuase. It can be becuase. Reacted. Reacted. want to. want to. want to. want to. Caused. Caused. wanted. wanted. 225, careless.  careless.  email account.  email account.  FBI recommends no charges.  FBI recommends no charges.  guilty.  guilty.  PersonX is arrested.  PersonX is arrested.  PersonX is arrested..  PersonX is arrested..  they are not guilty of a crime.  they are not guilty of a crime.  to get away with it.  to get away with it. 225,consists of  careless. consists of  careless. isFilledBy email account. isFilledBy email account. It can be becuase FBI recommends no charges. It can be becuase FBI recommends no charges. Reacted guilty. Reacted guilty. want to PersonX is arrested. want to PersonX is arrested. want to PersonX is arrested.. want to PersonX is arrested.. Caused they are not guilty of a crime. Caused they are not guilty of a crime. wanted to get away with it. wanted to get away with it. 225,"Clinton 'extremely careless' with emails, but FBI recommends no charges. consists of  careless. consists of  careless. isFilledBy email account. isFilledBy email account. It can be becuase FBI recommends no charges. It can be becuase FBI recommends no charges. Reacted guilty. Reacted guilty. want to PersonX is arrested. want to PersonX is arrested. want to PersonX is arrested.. want to PersonX is arrested.. Caused they are not guilty of a crime. Caused they are not guilty of a crime. wanted to get away with it. wanted to get away with it. 225",-0.6119,The sentiment score is negative
481114559,2016-07-28T21:14:00Z,eng,0.807843149,http://www.irishnews.com/news/uknews/2016/07/29/news/corbyn-denounces-legal-bid-to-block-his-labour-leadership-election-as-high-court-rejects-donor-action-627698/,Corbyn denounces legal bid as he fights off High Court action,eng-2329183,irishnews.com,Crossed-PA,Corbyn denounces legal bid as he fights off High Court action,has sub event. Effected. Caused. consists of . want to. want to. becuase. It can be becuase. isFilledBy. needed. wanted. wanted. Intended. Reacted. 544, get out of jail.  gets sued.  he is not a criminal.  legal.  PersonX files a lawsuit against PersonX.  PersonX files for a restraining order against PersonX.  PersonY is suing PersonX..  The court has already ruled in favor of the defendant..  the court to decide the case.  to file a lawsuit.  to file a motion in court.  to win the case.  to win the case.  vindicated. 544,has sub event get out of jail. Effected gets sued. Caused he is not a criminal. consists of  legal. want to PersonX files a lawsuit against PersonX. want to PersonX files for a restraining order against PersonX. becuase PersonY is suing PersonX.. It can be becuase The court has already ruled in favor of the defendant.. isFilledBy the court to decide the case. needed to file a lawsuit. wanted to file a motion in court. wanted to win the case. Intended to win the case. Reacted vindicated. 544,Corbyn denounces legal bid as he fights off High Court action. has sub event get out of jail. Effected gets sued. Caused he is not a criminal. consists of  legal. want to PersonX files a lawsuit against PersonX. want to PersonX files for a restraining order against PersonX. becuase PersonY is suing PersonX.. It can be becuase The court has already ruled in favor of the defendant.. isFilledBy the court to decide the case. needed to file a lawsuit. wanted to file a motion in court. wanted to win the case. Intended to win the case. Reacted vindicated. 544,-0.6249,The sentiment score is negative
542957235,2016-11-08T00:53:00Z,eng,0.796078444,http://morningstaronline.co.uk/a-048b-Hong-Kong-Two-councillors-blocked-from-office-for-invalid-oath/,Hong Kong: Two councillors blocked from office for 'invalid' oath,eng-2619233,morningstaronline.co.uk,Crossed-PA,Hong Kong: Two councillors blocked from office for 'invalid' oath,Reacted. has sub event. Effected. becuase. Caused. want to. want to. It can be becuase. consists of . wanted. wanted. needed. 33, angry.  get arrested.  gets arrested.  Hong Kong.  Hong Kong.  Hong Kong.  Hong Kong.  Hong Kong is a democracy..  illegal.  to file a lawsuit.  to get back to work.  to have taken an oath. 33,Reacted angry. has sub event get arrested. Effected gets arrested. becuase Hong Kong. Caused Hong Kong. want to Hong Kong. want to Hong Kong. It can be becuase Hong Kong is a democracy.. consists of  illegal. wanted to file a lawsuit. wanted to get back to work. needed to have taken an oath. 33,Hong Kong: Two councillors blocked from office for 'invalid' oath. Reacted angry. has sub event get arrested. Effected gets arrested. becuase Hong Kong. Caused Hong Kong. want to Hong Kong. want to Hong Kong. It can be becuase Hong Kong is a democracy.. consists of  illegal. wanted to file a lawsuit. wanted to get back to work. needed to have taken an oath. 33,-0.2732,The sentiment score is negative
