id,Time,language,similarity-score,url,title,fid_x,publisher,class,heads,relation,tails,inference,allinferences,heads-senti,senti-str-headline
549397088,2016-11-18T02:18:00Z,eng,0.776470602,http://www.mid-day.com/articles/justin-verlander-supermodel-kate-upton-sex-major-league-baseball-awards/17766150,"Thought only I can f**k Justin Verlander, says Kate Upton  - Sports",eng-2650415,mid-day.com,Crossed-PA,"Thought only I can f**k Justin Verlander, says Kate Upton  - Sports",Reacted. consists of . It can be becuase. wanted. 675, happy.  sexy.  Thinks he is a good player..  to have sex with him. 675,Reacted happy. consists of  sexy. It can be becuase Thinks he is a good player.. wanted to have sex with him. 675,"Thought only I can f**k Justin Verlander, says Kate Upton  - Sports. Reacted happy. consists of  sexy. It can be becuase Thinks he is a good player.. wanted to have sex with him. 675",0,The sentiment score is neutral
366250374,2016-01-26T04:28:00Z,eng,0.827450991,http://www.brandonsun.com/world/breaking-news/japans-emperor-visiting-the-philippines-a-former-wwii-site-366508041.html,"Japan's emperor visiting the Philippines, a former WWII site",eng-1869094,brandonsun.com,Crossed-PA,"Japan's emperor visiting the Philippines, a former WWII site",isFilledBy. has sub event. consists of . Reacted. Effected. It can be becuase. becuase. want to. Caused. want to. needed. wanted. wanted. Intended. 258," emperor.  get a souvenir.  happy.  happy.  is greeted by the people of the Philippines.  Japan's emperor is not allowed to visit the Philippines..  Japan's emperor visits the Philippines.  Japan's emperor visits the Philippines.  Japan's emperor visits the Philippines.  Japan's emperor visits the Philippines, a former WWII site.  to get a plane ticket.  to see the sights.  to see the sights.  to show his love for the country. 258","isFilledBy emperor. has sub event get a souvenir. consists of  happy. Reacted happy. Effected is greeted by the people of the Philippines. It can be becuase Japan's emperor is not allowed to visit the Philippines.. becuase Japan's emperor visits the Philippines. want to Japan's emperor visits the Philippines. Caused Japan's emperor visits the Philippines. want to Japan's emperor visits the Philippines, a former WWII site. needed to get a plane ticket. wanted to see the sights. wanted to see the sights. Intended to show his love for the country. 258","Japan's emperor visiting the Philippines, a former WWII site. isFilledBy emperor. has sub event get a souvenir. consists of  happy. Reacted happy. Effected is greeted by the people of the Philippines. It can be becuase Japan's emperor is not allowed to visit the Philippines.. becuase Japan's emperor visits the Philippines. want to Japan's emperor visits the Philippines. Caused Japan's emperor visits the Philippines. want to Japan's emperor visits the Philippines, a former WWII site. needed to get a plane ticket. wanted to see the sights. wanted to see the sights. Intended to show his love for the country. 258",0,The sentiment score is neutral
396026476,2016-03-08T07:52:00Z,eng,0.75686276,http://www.wort.lu/en/sport/provisionally-suspended-from-march-12-sharapova-confirms-failed-drug-test-56de82471bea9dff8fa74184,Provisionally suspended from March 12: Sharapova confirms failed drug test,eng-1988168,wort.lu,Crossed-PA,Provisionally suspended from March 12: Sharapova confirms failed drug test,consists of . has sub event. Effected. Reacted. want to. want to. becuase. Caused. It can be becuase. isFilledBy. wanted. needed. 180, careless.  get a new drug test.  gets a warning.  guilty.  Prohibited from playing tennis..  Provisional suspended from March 12.  Provisional suspended from March 12.  Provisional suspended from March 12.  Provisional suspended from March 12..  tennis racket.  to get back on the court.  to have failed a drug test. 180,consists of  careless. has sub event get a new drug test. Effected gets a warning. Reacted guilty. want to Prohibited from playing tennis.. want to Provisional suspended from March 12. becuase Provisional suspended from March 12. Caused Provisional suspended from March 12. It can be becuase Provisional suspended from March 12.. isFilledBy tennis racket. wanted to get back on the court. needed to have failed a drug test. 180,Provisionally suspended from March 12: Sharapova confirms failed drug test. consists of  careless. has sub event get a new drug test. Effected gets a warning. Reacted guilty. want to Prohibited from playing tennis.. want to Provisional suspended from March 12. becuase Provisional suspended from March 12. Caused Provisional suspended from March 12. It can be becuase Provisional suspended from March 12.. isFilledBy tennis racket. wanted to get back on the court. needed to have failed a drug test. 180,-0.7506,The sentiment score is negative
395844170,2016-03-07T23:44:00Z,eng,0.80392158,http://sports.inquirer.net/208171/sharapova-says-she-failed-drug-test-penalty-unknown,Sharapova says she failed drug test; penalty unknown - Inquirer Sports,eng-1988168,sports.inquirer.net,Crossed-PA,Sharapova says she failed drug test; penalty unknown - Inquirer Sports,Caused. consists of . has sub event. Reacted. want to. want to. isFilledBy. It can be becuase. becuase. needed. wanted. wanted. 123, bad.  cheating.  get punished.  guilty.  PersonX goes to jail for failing drug test..  she is disqualified from the competition.  tennis.  The penalty is unknown..  they are punished for failing the drug test.  to cheat on the drug test.  to find out what the penalty is.  to go to court. 123,Caused bad. consists of  cheating. has sub event get punished. Reacted guilty. want to PersonX goes to jail for failing drug test.. want to she is disqualified from the competition. isFilledBy tennis. It can be becuase The penalty is unknown.. becuase they are punished for failing the drug test. needed to cheat on the drug test. wanted to find out what the penalty is. wanted to go to court. 123,Sharapova says she failed drug test; penalty unknown - Inquirer Sports. Caused bad. consists of  cheating. has sub event get punished. Reacted guilty. want to PersonX goes to jail for failing drug test.. want to she is disqualified from the competition. isFilledBy tennis. It can be becuase The penalty is unknown.. becuase they are punished for failing the drug test. needed to cheat on the drug test. wanted to find out what the penalty is. wanted to go to court. 123,-0.743,The sentiment score is negative
444257945,2016-05-23T20:20:00Z,eng,0.772549033,http://www.economist.com/blogs/democracyinamerica/2016/05/juries-and-racial-bias,The Supreme Court cracks down on racist prosecutors,eng-2179685,economist.com,Crossed-PA,The Supreme Court cracks down on racist prosecutors,isFilledBy. has sub event. Effected. Reacted. consists of . want to. want to. becuase. Caused. It can be becuase. Intended. wanted. needed. wanted. 181, case.  get a new job.  gets sued.  powerful.  racist.  the case goes to trial.  the case is closed.  the case is closed.  the case is closed.  The judge is too lenient..  the law to be fair.  to appeal the decision.  to be a prosecutor.  to get rid of racist prosecutors. 181,isFilledBy case. has sub event get a new job. Effected gets sued. Reacted powerful. consists of  racist. want to the case goes to trial. want to the case is closed. becuase the case is closed. Caused the case is closed. It can be becuase The judge is too lenient.. Intended the law to be fair. wanted to appeal the decision. needed to be a prosecutor. wanted to get rid of racist prosecutors. 181,The Supreme Court cracks down on racist prosecutors. isFilledBy case. has sub event get a new job. Effected gets sued. Reacted powerful. consists of  racist. want to the case goes to trial. want to the case is closed. becuase the case is closed. Caused the case is closed. It can be becuase The judge is too lenient.. Intended the law to be fair. wanted to appeal the decision. needed to be a prosecutor. wanted to get rid of racist prosecutors. 181,-0.1027,The sentiment score is negative
436444151,2016-05-11T08:35:00Z,eng,0.823529422,http://www.newsletter.co.uk/news/queen-caught-on-camera-saying-chinese-officials-very-rude-1-7376233,Queen caught on camera saying Chinese officials 'very rude',eng-2147937,newsletter.co.uk,Crossed-PA,Queen caught on camera saying Chinese officials 'very rude',Reacted. has sub event. Effected. want to. want to. consists of . It can be becuase. Caused. becuase. wanted. needed. wanted. 34, angry.  get arrested.  gets yelled at.  PersonX apologizes to personX.  PersonX is in the way of PersonX's speech..  rude.  The Chinese officials are very rude..  The Queen was caught on camera saying the wrong thing..  they get in trouble for being rude.  to apologize to the Chinese people.  to be in a meeting with Chinese officials.  to get away from the situation. 34,Reacted angry. has sub event get arrested. Effected gets yelled at. want to PersonX apologizes to personX. want to PersonX is in the way of PersonX's speech.. consists of  rude. It can be becuase The Chinese officials are very rude.. Caused The Queen was caught on camera saying the wrong thing.. becuase they get in trouble for being rude. wanted to apologize to the Chinese people. needed to be in a meeting with Chinese officials. wanted to get away from the situation. 34,Queen caught on camera saying Chinese officials 'very rude'. Reacted angry. has sub event get arrested. Effected gets yelled at. want to PersonX apologizes to personX. want to PersonX is in the way of PersonX's speech.. consists of  rude. It can be becuase The Chinese officials are very rude.. Caused The Queen was caught on camera saying the wrong thing.. becuase they get in trouble for being rude. wanted to apologize to the Chinese people. needed to be in a meeting with Chinese officials. wanted to get away from the situation. 34,-0.5095,The sentiment score is negative
357325671,2016-01-10T12:11:00Z,eng,0.796078444,http://www.heraldtribune.com/article/20160109/WIRE/160109669,Man arrested in ambush shooting of Philadelphia officer,eng-1833435,heraldtribune.com,Crossed-PA,Man arrested in ambush shooting of Philadelphia officer,has sub event. Effected. Effected. Reacted. want to. Caused. want to. becuase. It can be becuase. isFilledBy. wanted. wanted. needed. consists of . 415, get arrested.  get arrested.  gets arrested.  guilty.  PersonX goes to jail.  PersonX is arrested.  PersonX is arrested.  PersonX is arrested.  PersonX is not a police officer..  police car.  to get a lawyer.  to go to jail.  to have a gun.  violent. 415,has sub event get arrested. Effected get arrested. Effected gets arrested. Reacted guilty. want to PersonX goes to jail. Caused PersonX is arrested. want to PersonX is arrested. becuase PersonX is arrested. It can be becuase PersonX is not a police officer.. isFilledBy police car. wanted to get a lawyer. wanted to go to jail. needed to have a gun. consists of  violent. 415,Man arrested in ambush shooting of Philadelphia officer. has sub event get arrested. Effected get arrested. Effected gets arrested. Reacted guilty. want to PersonX goes to jail. Caused PersonX is arrested. want to PersonX is arrested. becuase PersonX is arrested. It can be becuase PersonX is not a police officer.. isFilledBy police car. wanted to get a lawyer. wanted to go to jail. needed to have a gun. consists of  violent. 415,-0.4767,The sentiment score is negative
417256317,2016-04-12T02:37:00Z,eng,0.807843149,http://cebudailynews.inquirer.net/91187/senior-north-korean-military-officer-defects-to-seoul,Senior North Korean military officer defects to Seoul - Cebu Daily News,eng-2067499,cebudailynews.inquirer.net,Crossed-PA,Senior North Korean military officer defects to Seoul - Cebu Daily News,consists of . becuase. Caused. has sub event. Effected. Effected. isFilledBy. want to. want to. Reacted. It can be becuase. needed. wanted. Intended. wanted. 227, defecting.  defection.  defection.  get arrested.  gets arrested.  gets arrested.  military base.  PersonX is arrested by the police..  PersonX is arrested by the police..  relieved.  The Cebu Daily News is not a news source..  to be in the military.  to escape from the country.  to escape from the country.  to escape from the country. 227,consists of  defecting. becuase defection. Caused defection. has sub event get arrested. Effected gets arrested. Effected gets arrested. isFilledBy military base. want to PersonX is arrested by the police.. want to PersonX is arrested by the police.. Reacted relieved. It can be becuase The Cebu Daily News is not a news source.. needed to be in the military. wanted to escape from the country. Intended to escape from the country. wanted to escape from the country. 227,Senior North Korean military officer defects to Seoul - Cebu Daily News. consists of  defecting. becuase defection. Caused defection. has sub event get arrested. Effected gets arrested. Effected gets arrested. isFilledBy military base. want to PersonX is arrested by the police.. want to PersonX is arrested by the police.. Reacted relieved. It can be becuase The Cebu Daily News is not a news source.. needed to be in the military. wanted to escape from the country. Intended to escape from the country. wanted to escape from the country. 227,-0.4019,The sentiment score is negative
449864342,2016-06-02T00:24:00Z,eng,0.752941191,http://www.madamasr.com/news/egypt-opens-gaza-border-crossing-4-days-ahead-ramadan,Egypt opens Gaza border crossing for 4 days ahead of Ramadan,eng-2198076,madamasr.com,Crossed-PA,Egypt opens Gaza border crossing for 4 days ahead of Ramadan,isFilledBy. It can be becuase. want to. want to. becuase. Caused. consists of . Reacted. Effected. has sub event. wanted. Intended. needed. wanted. 147, border crossing.  Egypt is not allowed to open the border for 4 days ahead of Ramadan..  Egypt opens the border crossing for 4 days ahead of Ramadan.  Egypt opens the border crossing for 4 days ahead of Ramadan.  Egypt opens the border crossing for 4 days ahead of Ramadan.  Egypt opens the border crossing for 4 days ahead of Ramadan.  generous.  happy.  has less people to deal with.  open the gate.  to celebrate the holy month of Ramadan.  to celebrate the holy month of Ramadan.  to open the border.  to pray. 147,isFilledBy border crossing. It can be becuase Egypt is not allowed to open the border for 4 days ahead of Ramadan.. want to Egypt opens the border crossing for 4 days ahead of Ramadan. want to Egypt opens the border crossing for 4 days ahead of Ramadan. becuase Egypt opens the border crossing for 4 days ahead of Ramadan. Caused Egypt opens the border crossing for 4 days ahead of Ramadan. consists of  generous. Reacted happy. Effected has less people to deal with. has sub event open the gate. wanted to celebrate the holy month of Ramadan. Intended to celebrate the holy month of Ramadan. needed to open the border. wanted to pray. 147,Egypt opens Gaza border crossing for 4 days ahead of Ramadan. isFilledBy border crossing. It can be becuase Egypt is not allowed to open the border for 4 days ahead of Ramadan.. want to Egypt opens the border crossing for 4 days ahead of Ramadan. want to Egypt opens the border crossing for 4 days ahead of Ramadan. becuase Egypt opens the border crossing for 4 days ahead of Ramadan. Caused Egypt opens the border crossing for 4 days ahead of Ramadan. consists of  generous. Reacted happy. Effected has less people to deal with. has sub event open the gate. wanted to celebrate the holy month of Ramadan. Intended to celebrate the holy month of Ramadan. needed to open the border. wanted to pray. 147,0,The sentiment score is neutral
445025713,2016-05-24T23:08:00Z,eng,0.811764717,http://english.chosun.com/site/data/html_dir/2016/05/25/2016052500721.html,"23,000 Police Mobilized to Protect Tour de France",fra-122971,english.chosun.com,Crossed-PA,"23,000 Police Mobilized to Protect Tour de France",isFilledBy. consists of . Effected. want to. want to. It can be becuase. becuase. Reacted. Caused. needed. wanted. has sub event. Intended. wanted. 137, bike.  brave.  has to pay for it.  PersonX is arrested by the police..  PersonX wins the race..  Police are not allowed to ride in the race..  police car.  safe.  they have to protect the race.  to be in charge of the police force.  to keep the race safe.  to protect the race.  to protect the race.  to protect the race. 137,isFilledBy bike. consists of  brave. Effected has to pay for it. want to PersonX is arrested by the police.. want to PersonX wins the race.. It can be becuase Police are not allowed to ride in the race.. becuase police car. Reacted safe. Caused they have to protect the race. needed to be in charge of the police force. wanted to keep the race safe. has sub event to protect the race. Intended to protect the race. wanted to protect the race. 137,"23,000 Police Mobilized to Protect Tour de France. isFilledBy bike. consists of  brave. Effected has to pay for it. want to PersonX is arrested by the police.. want to PersonX wins the race.. It can be becuase Police are not allowed to ride in the race.. becuase police car. Reacted safe. Caused they have to protect the race. needed to be in charge of the police force. wanted to keep the race safe. has sub event to protect the race. Intended to protect the race. wanted to protect the race. 137",0.3818,The sentiment score is positive
459276084,2016-06-17T23:37:00Z,eng,0.784313738,http://morningstaronline.co.uk/a-658a-Workload-worse-for-nine-in-10-Scottish-nurses/,Workload worse for nine in 10 Scottish nurses,eng-2243371,morningstaronline.co.uk,Crossed-PA,Workload worse for nine in 10 Scottish nurses,consists of . Reacted. wanted. wanted. needed. isFilledBy. Caused. It can be becuase. has sub event. Effected. want to. want to. becuase. 745, hardworking.  sad.  to find a new job.  to find a new job.  to have a job.  work.  work harder.  work load increased.  work more hours.  work more hours.  work more hours.  work more hours.  work more hours. 745,consists of  hardworking. Reacted sad. wanted to find a new job. wanted to find a new job. needed to have a job. isFilledBy work. Caused work harder. It can be becuase work load increased. has sub event work more hours. Effected work more hours. want to work more hours. want to work more hours. becuase work more hours. 745,Workload worse for nine in 10 Scottish nurses. consists of  hardworking. Reacted sad. wanted to find a new job. wanted to find a new job. needed to have a job. isFilledBy work. Caused work harder. It can be becuase work load increased. has sub event work more hours. Effected work more hours. want to work more hours. want to work more hours. becuase work more hours. 745,-0.4767,The sentiment score is negative
