id,Time,language,similarity-score,url,title,fid_x,publisher,class,heads,relation,tails,inference,allinferences,heads-senti,senti-str-headline
386915196,2016-02-23T17:12:00Z,eng,0.862745106,http://www.thenorthernecho.co.uk/uk_national_sport/14295532.Court_of_Arbitration_for_Sport_to_make_FIFA_decision_by_Thursday_at_the_latest/,Court of Arbitration for Sport to make FIFA decision by Thursday at the latest,eng-1947748,thenorthernecho.co.uk,Crossed-PA,Court of Arbitration for Sport to make FIFA decision by Thursday at the latest,isFilledBy. has sub event. want to. want to. becuase. consists of . Caused. Reacted. It can be becuase. wanted. wanted. 306, court of appeal.  court to make decision.  court to make decision.  court to make decision.  court to make decision.  decisive.  judge.  satisfied.  the decision to be made.  to make a decision.  to wait for the decision. 306,isFilledBy court of appeal. has sub event court to make decision. want to court to make decision. want to court to make decision. becuase court to make decision. consists of  decisive. Caused judge. Reacted satisfied. It can be becuase the decision to be made. wanted to make a decision. wanted to wait for the decision. 306,Court of Arbitration for Sport to make FIFA decision by Thursday at the latest. isFilledBy court of appeal. has sub event court to make decision. want to court to make decision. want to court to make decision. becuase court to make decision. consists of  decisive. Caused judge. Reacted satisfied. It can be becuase the decision to be made. wanted to make a decision. wanted to wait for the decision. 306,0,The sentiment score is neutral
385747983,2016-02-22T05:59:00Z,eng,0.909803927,http://7days.ae/fifa-election-voting-future-football/81322,FIFA election: voting for the future of football,eng-1947748,7days.ae,Crossed-PA,FIFA election: voting for the future of football,becuase. Reacted. want to. consists of . isFilledBy. It can be becuase. Intended. wanted. wanted. has sub event. want to. Caused. needed. Effected. 1099, have a say in the future of the game.  hopeful.  PersonX votes for PersonY..  responsible.  soccer.  the future of football.  to be part of the future of the game.  to make a decision.  to make a decision.  vote for candidates.  vote for the future of football.  vote for the winner.  vote in the election.  votes for candidates. 1099,becuase have a say in the future of the game. Reacted hopeful. want to PersonX votes for PersonY.. consists of  responsible. isFilledBy soccer. It can be becuase the future of football. Intended to be part of the future of the game. wanted to make a decision. wanted to make a decision. has sub event vote for candidates. want to vote for the future of football. Caused vote for the winner. needed vote in the election. Effected votes for candidates. 1099,FIFA election: voting for the future of football. becuase have a say in the future of the game. Reacted hopeful. want to PersonX votes for PersonY.. consists of  responsible. isFilledBy soccer. It can be becuase the future of football. Intended to be part of the future of the game. wanted to make a decision. wanted to make a decision. has sub event vote for candidates. want to vote for the future of football. Caused vote for the winner. needed vote in the election. Effected votes for candidates. 1099,0,The sentiment score is neutral
385531765,2016-02-21T19:04:00Z,eng,0.898039222,http://www.pakistantoday.com.pk/2016/02/21/sports/blatter-era-ends-as-scandal-hit-fifa-set-to-elect-new-leader/,Blatter era ends as scandal-hit FIFA set to elect new leader,eng-1947748,pakistantoday.com.pk,Crossed-PA,Blatter era ends as scandal-hit FIFA set to elect new leader,Caused. It can be becuase. becuase. Effected. Reacted. want to. want to. consists of . isFilledBy. needed. wanted. wanted. has sub event. 201, Blatter is no longer in power..  Blatter is not a good leader..  get a new job.  gets fired.  happy.  PersonX is elected to replace PersonY.  PersonX wins the election.  scandalous.  soccer.  to be president of the organization.  to get rid of corruption.  to win the election.  vote for new leader. 201,Caused Blatter is no longer in power.. It can be becuase Blatter is not a good leader.. becuase get a new job. Effected gets fired. Reacted happy. want to PersonX is elected to replace PersonY. want to PersonX wins the election. consists of  scandalous. isFilledBy soccer. needed to be president of the organization. wanted to get rid of corruption. wanted to win the election. has sub event vote for new leader. 201,Blatter era ends as scandal-hit FIFA set to elect new leader. Caused Blatter is no longer in power.. It can be becuase Blatter is not a good leader.. becuase get a new job. Effected gets fired. Reacted happy. want to PersonX is elected to replace PersonY. want to PersonX wins the election. consists of  scandalous. isFilledBy soccer. needed to be president of the organization. wanted to get rid of corruption. wanted to win the election. has sub event vote for new leader. 201,0,The sentiment score is neutral
428467339,2016-04-28T19:22:00Z,eng,0.874509811,http://www.brandonsun.com/world/breaking-news/former-speaker-boehner-calls-cruz-lucifer-in-the-flesh-377473251.html,Former Speaker Boehner calls Cruz 'Lucifer in the flesh',eng-2115109,brandonsun.com,Crossed-PA,Former Speaker Boehner calls Cruz 'Lucifer in the flesh',consists of . Reacted. has sub event. It can be becuase. isFilledBy. want to. becuase. Caused. Effected. wanted. wanted. 57, angry.  angry.  excercise.  former speaker of the house.  former speaker of the house.  former speaker of the house.  former speaker of the house.  former speaker of the house.  gets yelled at.  to get away from the situation.  to make fun of him. 57,consists of  angry. Reacted angry. has sub event excercise. It can be becuase former speaker of the house. isFilledBy former speaker of the house. want to former speaker of the house. becuase former speaker of the house. Caused former speaker of the house. Effected gets yelled at. wanted to get away from the situation. wanted to make fun of him. 57,Former Speaker Boehner calls Cruz 'Lucifer in the flesh'. consists of  angry. Reacted angry. has sub event excercise. It can be becuase former speaker of the house. isFilledBy former speaker of the house. want to former speaker of the house. becuase former speaker of the house. Caused former speaker of the house. Effected gets yelled at. wanted to get away from the situation. wanted to make fun of him. 57,0,The sentiment score is neutral
366243082,2016-01-26T04:10:00Z,eng,0.882352948,http://www.businesstimes.com.sg/government-economy/malaysias-attorney-general-calls-media-conference-to-discuss-pm-fund-probe,Malaysia's attorney-general calls media conference to discuss PM fund probe,eng-1874041,businesstimes.com.sg,Crossed-PA,Malaysia's attorney-general calls media conference to discuss PM fund probe,Effected. consists of . want to. isFilledBy. Caused. has sub event. becuase. Reacted. It can be becuase. want to. needed. Intended. wanted. wanted. 822, gets asked questions.  investigative.  money laundering.  press conference.  press conference.  press conference.  press conference.  satisfied.  The media is not allowed in the building..  the media to cover the story.  to call a press conference.  to inform the public.  to talk to the media.  to talk to the media. 822,Effected gets asked questions. consists of  investigative. want to money laundering. isFilledBy press conference. Caused press conference. has sub event press conference. becuase press conference. Reacted satisfied. It can be becuase The media is not allowed in the building.. want to the media to cover the story. needed to call a press conference. Intended to inform the public. wanted to talk to the media. wanted to talk to the media. 822,Malaysia's attorney-general calls media conference to discuss PM fund probe. Effected gets asked questions. consists of  investigative. want to money laundering. isFilledBy press conference. Caused press conference. has sub event press conference. becuase press conference. Reacted satisfied. It can be becuase The media is not allowed in the building.. want to the media to cover the story. needed to call a press conference. Intended to inform the public. wanted to talk to the media. wanted to talk to the media. 822,0,The sentiment score is neutral
375770783,2016-02-08T02:40:00Z,eng,0.905882359,http://www.lfpress.com/2016/02/07/woman-pulled-alive-from-rubble-two-days-after-taiwan-quake,Woman pulled alive from rubble two days after Taiwan quake,eng-1912696,lfpress.com,Crossed-PA,Woman pulled alive from rubble two days after Taiwan quake,consists of . has sub event. Effected. want to. becuase. want to. Caused. It can be becuase. Reacted. needed. wanted. wanted. isFilledBy. 222, brave.  Person dies.  Person dies.  Person dies.  PersonX dies in the rubble..  PersonX is buried in the rubble.  PersonX is in a coma..  PersonX is in a coma..  relieved.  to be in the rubble.  to get out of the rubble.  to thank the rescuer.  woman. 222,consists of  brave. has sub event Person dies. Effected Person dies. want to Person dies. becuase PersonX dies in the rubble.. want to PersonX is buried in the rubble. Caused PersonX is in a coma.. It can be becuase PersonX is in a coma.. Reacted relieved. needed to be in the rubble. wanted to get out of the rubble. wanted to thank the rescuer. isFilledBy woman. 222,Woman pulled alive from rubble two days after Taiwan quake. consists of  brave. has sub event Person dies. Effected Person dies. want to Person dies. becuase PersonX dies in the rubble.. want to PersonX is buried in the rubble. Caused PersonX is in a coma.. It can be becuase PersonX is in a coma.. Reacted relieved. needed to be in the rubble. wanted to get out of the rubble. wanted to thank the rescuer. isFilledBy woman. 222,0.3818,The sentiment score is positive
363762637,2016-01-21T18:30:00Z,eng,0.894117653,http://dc.asianage.com/international/blast-turkish-school-injures-least-5-children-report-093,Blast at Turkish school injures at least 5 children report,eng-1864585,dc.asianage.com,Crossed-PA,Blast at Turkish school injures at least 5 children report,Caused. becuase. It can be becuase. Effected. has sub event. want to. want to. Reacted. isFilledBy. wanted. wanted. needed. consists of . 198, Blasts at Turkish school injures at least 5 children.  Blasts at Turkish school injures at least 5 children.  Blasts at Turkish school injures at least 5 children.  gets arrested.  go to hospital.  PersonX is arrested..  report to police.  sad.  school bus.  to go to the hospital.  to go to the hospital.  to have been in the school.  violent. 198,Caused Blasts at Turkish school injures at least 5 children. becuase Blasts at Turkish school injures at least 5 children. It can be becuase Blasts at Turkish school injures at least 5 children. Effected gets arrested. has sub event go to hospital. want to PersonX is arrested.. want to report to police. Reacted sad. isFilledBy school bus. wanted to go to the hospital. wanted to go to the hospital. needed to have been in the school. consists of  violent. 198,Blast at Turkish school injures at least 5 children report. Caused Blasts at Turkish school injures at least 5 children. becuase Blasts at Turkish school injures at least 5 children. It can be becuase Blasts at Turkish school injures at least 5 children. Effected gets arrested. has sub event go to hospital. want to PersonX is arrested.. want to report to police. Reacted sad. isFilledBy school bus. wanted to go to the hospital. wanted to go to the hospital. needed to have been in the school. consists of  violent. 198,0,The sentiment score is neutral
477173355,2016-07-21T16:46:00Z,eng,0.886274517,http://www.buenosairesherald.com/article/218454/,Brazil arrests group plotting 'acts of terrorism' before Olympics,eng-2313027,buenosairesherald.com,Crossed-PA,Brazil arrests group plotting 'acts of terrorism' before Olympics,It can be becuase. want to. has sub event. Effected. Reacted. want to. isFilledBy. Caused. becuase. wanted. needed. wanted. Intended. consists of . 228, Brazil is not a safe country..  get arrested.  get arrested.  gets arrested.  happy.  PersonX is arrested by the police.  police car.  they are arrested.  they are going to be arrested.  to celebrate the Olympics.  to gather evidence.  to get out of jail.  to stop terrorism.  violent. 228,It can be becuase Brazil is not a safe country.. want to get arrested. has sub event get arrested. Effected gets arrested. Reacted happy. want to PersonX is arrested by the police. isFilledBy police car. Caused they are arrested. becuase they are going to be arrested. wanted to celebrate the Olympics. needed to gather evidence. wanted to get out of jail. Intended to stop terrorism. consists of  violent. 228,Brazil arrests group plotting 'acts of terrorism' before Olympics. It can be becuase Brazil is not a safe country.. want to get arrested. has sub event get arrested. Effected gets arrested. Reacted happy. want to PersonX is arrested by the police. isFilledBy police car. Caused they are arrested. becuase they are going to be arrested. wanted to celebrate the Olympics. needed to gather evidence. wanted to get out of jail. Intended to stop terrorism. consists of  violent. 228,-0.8176,The sentiment score is negative
470402892,2016-07-08T17:52:00Z,eng,0.937254906,http://www.heraldtribune.com/article/20160708/columnist/160709690,Krauthammer: Comey's curious conclusion,eng-2277273,heraldtribune.com,Crossed-PA,Krauthammer: Comey's curious conclusion,isFilledBy. consists of . Effected. Reacted. Caused. want to. want to. It can be becuase. needed. wanted. 211, book.  curious.  gets asked questions.  informed.  KRAUTHAMMER.  krauthammer.  Krauthammer's curious conclusion.  They don't know what they are talking about..  to read the report.  to write a book about it. 211,isFilledBy book. consists of  curious. Effected gets asked questions. Reacted informed. Caused KRAUTHAMMER. want to krauthammer. want to Krauthammer's curious conclusion. It can be becuase They don't know what they are talking about.. needed to read the report. wanted to write a book about it. 211,Krauthammer: Comey's curious conclusion. isFilledBy book. consists of  curious. Effected gets asked questions. Reacted informed. Caused KRAUTHAMMER. want to krauthammer. want to Krauthammer's curious conclusion. It can be becuase They don't know what they are talking about.. needed to read the report. wanted to write a book about it. 211,0.3182,The sentiment score is positive
483776377,2016-08-03T16:21:00Z,eng,0.909803927,http://www.irishnews.com/news/2016/08/04/news/warning-britain-s-seas-worringly-low-in-patrol-boats-to-secure-coast-636356/,Warning that Britain's seas 'worringly low' in patrol boats,eng-2340082,irishnews.com,Crossed-PA,Warning that Britain's seas 'worringly low' in patrol boats,wanted. Intended. needed. wanted. Effected. Effected. has sub event. want to. Reacted. becuase. It can be becuase. consists of . isFilledBy. Caused. want to. 3108, to warn the public.  warn of danger.  warn of danger.  warn of danger.  warn of danger.  warn of danger.  warn of danger.  warning.  warning.  warning.  warning.  warning.  warning.  warning.  warning of danger. 3108,wanted to warn the public. Intended warn of danger. needed warn of danger. wanted warn of danger. Effected warn of danger. Effected warn of danger. has sub event warn of danger. want to warning. Reacted warning. becuase warning. It can be becuase warning. consists of  warning. isFilledBy warning. Caused warning. want to warning of danger. 3108,Warning that Britain's seas 'worringly low' in patrol boats. wanted to warn the public. Intended warn of danger. needed warn of danger. wanted warn of danger. Effected warn of danger. Effected warn of danger. has sub event warn of danger. want to warning. Reacted warning. becuase warning. It can be becuase warning. consists of  warning. isFilledBy warning. Caused warning. want to warning of danger. 3108,-0.5423,The sentiment score is negative
370194063,2016-01-31T15:03:00Z,eng,0.909803927,http://www.globaltimes.cn/content/966553.shtml,Fidel Castro meets Uruguayan ex-president on regional affairs,spa-579015,globaltimes.cn,Crossed-PA,Fidel Castro meets Uruguayan ex-president on regional affairs,Effected. Reacted. becuase. want to. want to. has sub event. consists of . isFilledBy. It can be becuase. Caused. Intended. wanted. needed. wanted. 778, gets a handshake from the ex-president.  happy.  have a conversation with the ex-president.  PersonX asks for a meeting with PersonX.  PersonX asks for a meeting with the ex-president..  talk about politics.  talkative.  talks to the ex-president.  The ex-president is in a coma..  they get to know each other.  to get to know the ex-president.  to have a conversation with the ex-president.  to have a meeting with the ex-president.  to talk to the president. 778,Effected gets a handshake from the ex-president. Reacted happy. becuase have a conversation with the ex-president. want to PersonX asks for a meeting with PersonX. want to PersonX asks for a meeting with the ex-president.. has sub event talk about politics. consists of  talkative. isFilledBy talks to the ex-president. It can be becuase The ex-president is in a coma.. Caused they get to know each other. Intended to get to know the ex-president. wanted to have a conversation with the ex-president. needed to have a meeting with the ex-president. wanted to talk to the president. 778,Fidel Castro meets Uruguayan ex-president on regional affairs. Effected gets a handshake from the ex-president. Reacted happy. becuase have a conversation with the ex-president. want to PersonX asks for a meeting with PersonX. want to PersonX asks for a meeting with the ex-president.. has sub event talk about politics. consists of  talkative. isFilledBy talks to the ex-president. It can be becuase The ex-president is in a coma.. Caused they get to know each other. Intended to get to know the ex-president. wanted to have a conversation with the ex-president. needed to have a meeting with the ex-president. wanted to talk to the president. 778,0,The sentiment score is neutral
379414658,2016-02-14T17:41:00Z,eng,0.921568632,http://www.shropshirestar.com/sport/uk-sport/2016/02/12/jerome-valcke-handed-12-year-ban-by-fifa-ethics-committee/,FIFA hands Sepp Blatter's former right-hand man Jerome Valcke a 12-year ban,eng-1927052,shropshirestar.com,Crossed-PA,FIFA hands Sepp Blatter's former right-hand man Jerome Valcke a 12-year ban,becuase. has sub event. becuase. has sub event. Effected. Effected. Reacted. Caused. consists of . Reacted. Caused. consists of . want to. want to. want to. want to. isFilledBy. isFilledBy. It can be becuase. It can be becuase. needed. needed. wanted. wanted. wanted. wanted. Intended. Intended. 621, get a new job.  get a new job.  get a new job.  get a new job.  gets arrested.  gets arrested.  guilty.  guilty.  guilty.  guilty.  guilty.  guilty.  PersonX is sentenced to 12 years in prison.  PersonX is sentenced to 12 years in prison.  PersonX is sentenced to 12 years in prison..  PersonX is sentenced to 12 years in prison..  the president of the world's most powerful football club.  the president of the world's most powerful football club.  They are too powerful..  They are too powerful..  to find out what they did wrong.  to find out what they did wrong.  to get rid of him.  to get rid of him.  to get rid of him.  to get rid of him.  to punish someone.  to punish someone. 621,becuase get a new job. has sub event get a new job. becuase get a new job. has sub event get a new job. Effected gets arrested. Effected gets arrested. Reacted guilty. Caused guilty. consists of  guilty. Reacted guilty. Caused guilty. consists of  guilty. want to PersonX is sentenced to 12 years in prison. want to PersonX is sentenced to 12 years in prison. want to PersonX is sentenced to 12 years in prison.. want to PersonX is sentenced to 12 years in prison.. isFilledBy the president of the world's most powerful football club. isFilledBy the president of the world's most powerful football club. It can be becuase They are too powerful.. It can be becuase They are too powerful.. needed to find out what they did wrong. needed to find out what they did wrong. wanted to get rid of him. wanted to get rid of him. wanted to get rid of him. wanted to get rid of him. Intended to punish someone. Intended to punish someone. 621,FIFA hands Sepp Blatter's former right-hand man Jerome Valcke a 12-year ban. becuase get a new job. has sub event get a new job. becuase get a new job. has sub event get a new job. Effected gets arrested. Effected gets arrested. Reacted guilty. Caused guilty. consists of  guilty. Reacted guilty. Caused guilty. consists of  guilty. want to PersonX is sentenced to 12 years in prison. want to PersonX is sentenced to 12 years in prison. want to PersonX is sentenced to 12 years in prison.. want to PersonX is sentenced to 12 years in prison.. isFilledBy the president of the world's most powerful football club. isFilledBy the president of the world's most powerful football club. It can be becuase They are too powerful.. It can be becuase They are too powerful.. needed to find out what they did wrong. needed to find out what they did wrong. wanted to get rid of him. wanted to get rid of him. wanted to get rid of him. wanted to get rid of him. Intended to punish someone. Intended to punish someone. 621,-0.5574,The sentiment score is negative
379568862,2016-02-12T20:23:00Z,eng,0.870588243,http://www.thenorthernecho.co.uk/uk_national_sport/14273702.FIFA_hands_Sepp_Blatter_s_former_right_hand_man_Jerome_Valcke_a_12_year_ban/,FIFA hands Sepp Blatter's former right-hand man Jerome Valcke a 12-year ban,eng-1927052,thenorthernecho.co.uk,Crossed-PA,FIFA hands Sepp Blatter's former right-hand man Jerome Valcke a 12-year ban,becuase. has sub event. becuase. has sub event. Effected. Effected. Reacted. Caused. consists of . Reacted. Caused. consists of . want to. want to. want to. want to. isFilledBy. isFilledBy. It can be becuase. It can be becuase. needed. needed. wanted. wanted. wanted. wanted. Intended. Intended. 621, get a new job.  get a new job.  get a new job.  get a new job.  gets arrested.  gets arrested.  guilty.  guilty.  guilty.  guilty.  guilty.  guilty.  PersonX is sentenced to 12 years in prison.  PersonX is sentenced to 12 years in prison.  PersonX is sentenced to 12 years in prison..  PersonX is sentenced to 12 years in prison..  the president of the world's most powerful football club.  the president of the world's most powerful football club.  They are too powerful..  They are too powerful..  to find out what they did wrong.  to find out what they did wrong.  to get rid of him.  to get rid of him.  to get rid of him.  to get rid of him.  to punish someone.  to punish someone. 621,becuase get a new job. has sub event get a new job. becuase get a new job. has sub event get a new job. Effected gets arrested. Effected gets arrested. Reacted guilty. Caused guilty. consists of  guilty. Reacted guilty. Caused guilty. consists of  guilty. want to PersonX is sentenced to 12 years in prison. want to PersonX is sentenced to 12 years in prison. want to PersonX is sentenced to 12 years in prison.. want to PersonX is sentenced to 12 years in prison.. isFilledBy the president of the world's most powerful football club. isFilledBy the president of the world's most powerful football club. It can be becuase They are too powerful.. It can be becuase They are too powerful.. needed to find out what they did wrong. needed to find out what they did wrong. wanted to get rid of him. wanted to get rid of him. wanted to get rid of him. wanted to get rid of him. Intended to punish someone. Intended to punish someone. 621,FIFA hands Sepp Blatter's former right-hand man Jerome Valcke a 12-year ban. becuase get a new job. has sub event get a new job. becuase get a new job. has sub event get a new job. Effected gets arrested. Effected gets arrested. Reacted guilty. Caused guilty. consists of  guilty. Reacted guilty. Caused guilty. consists of  guilty. want to PersonX is sentenced to 12 years in prison. want to PersonX is sentenced to 12 years in prison. want to PersonX is sentenced to 12 years in prison.. want to PersonX is sentenced to 12 years in prison.. isFilledBy the president of the world's most powerful football club. isFilledBy the president of the world's most powerful football club. It can be becuase They are too powerful.. It can be becuase They are too powerful.. needed to find out what they did wrong. needed to find out what they did wrong. wanted to get rid of him. wanted to get rid of him. wanted to get rid of him. wanted to get rid of him. Intended to punish someone. Intended to punish someone. 621,-0.5574,The sentiment score is negative
379811264,2016-02-13T07:03:00Z,eng,0.921568632,http://sports.inquirer.net/206003/fifa-hands-valcke-12-year-ban-for-ticket-television-deals-abuse,"FIFA hands Valcke 12-year ban for ticket, television deals abuse - Inquirer Sports",eng-1927052,sports.inquirer.net,Crossed-PA,"FIFA hands Valcke 12-year ban for ticket, television deals abuse - Inquirer Sports",has sub event. becuase. consists of . Reacted. Caused. Effected. want to. want to. It can be becuase. wanted. needed. wanted. isFilledBy. 623, get a new job.  get a new job.  guilty.  guilty.  guilty.  is banned for life.  PersonX is banned for life..  PersonX is sentenced to 12 years in prison..  They don't have the money to pay for it..  to appeal against the decision.  to be in a position of power.  to make sure they don't do it again.  TV deal. 623,has sub event get a new job. becuase get a new job. consists of  guilty. Reacted guilty. Caused guilty. Effected is banned for life. want to PersonX is banned for life.. want to PersonX is sentenced to 12 years in prison.. It can be becuase They don't have the money to pay for it.. wanted to appeal against the decision. needed to be in a position of power. wanted to make sure they don't do it again. isFilledBy TV deal. 623,"FIFA hands Valcke 12-year ban for ticket, television deals abuse - Inquirer Sports. has sub event get a new job. becuase get a new job. consists of  guilty. Reacted guilty. Caused guilty. Effected is banned for life. want to PersonX is banned for life.. want to PersonX is sentenced to 12 years in prison.. It can be becuase They don't have the money to pay for it.. wanted to appeal against the decision. needed to be in a position of power. wanted to make sure they don't do it again. isFilledBy TV deal. 623",-0.8316,The sentiment score is negative
379783401,2016-02-13T05:33:00Z,eng,0.894117653,http://www.mid-day.com/articles/ex-fifa-secretary-gets-12-year-ban-for-fixing-tv-deals/16952170,Ex-FIFA secretary gets 12-year ban for fixing TV deals - Sports,eng-1927052,mid-day.com,Crossed-PA,Ex-FIFA secretary gets 12-year ban for fixing TV deals - Sports,want to. isFilledBy. want to. becuase. It can be becuase. has sub event. Effected. Caused. consists of . Reacted. wanted. needed. wanted. 420, ex-FIFA secretary gets 12 year ban for fixing TV deals.  ex-FIFA secretary gets 12 year ban for fixing TV deals.  ex-FIFA secretary gets 12 years ban for fixing TV deals.  ex-FIFA secretary gets 12 years ban for fixing TV deals.  Ex-FIFA secretary gets 12 years ban for fixing TV deals..  get a new job.  gets a suspended sentence.  guilty.  guilty.  guilty.  to appeal against the ban.  to be in charge of the sport.  to get out of jail. 420,want to ex-FIFA secretary gets 12 year ban for fixing TV deals. isFilledBy ex-FIFA secretary gets 12 year ban for fixing TV deals. want to ex-FIFA secretary gets 12 years ban for fixing TV deals. becuase ex-FIFA secretary gets 12 years ban for fixing TV deals. It can be becuase Ex-FIFA secretary gets 12 years ban for fixing TV deals.. has sub event get a new job. Effected gets a suspended sentence. Caused guilty. consists of  guilty. Reacted guilty. wanted to appeal against the ban. needed to be in charge of the sport. wanted to get out of jail. 420,Ex-FIFA secretary gets 12-year ban for fixing TV deals - Sports. want to ex-FIFA secretary gets 12 year ban for fixing TV deals. isFilledBy ex-FIFA secretary gets 12 year ban for fixing TV deals. want to ex-FIFA secretary gets 12 years ban for fixing TV deals. becuase ex-FIFA secretary gets 12 years ban for fixing TV deals. It can be becuase Ex-FIFA secretary gets 12 years ban for fixing TV deals.. has sub event get a new job. Effected gets a suspended sentence. Caused guilty. consists of  guilty. Reacted guilty. wanted to appeal against the ban. needed to be in charge of the sport. wanted to get out of jail. 420,-0.5574,The sentiment score is negative
464381099,2016-06-27T17:20:00Z,eng,0.882352948,http://www.lfpress.com/2016/06/27/trump-e-mails-can-you-spare-10-to-help-elect-a-billionaire,Can you spare $10 to help elect a billionaire?,eng-2259871,lfpress.com,Crossed-PA,Can you spare $10 to help elect a billionaire?,becuase. Caused. want to. It can be becuase. Effected. want to. has sub event. needed. Reacted. isFilledBy. Intended. wanted. wanted. consists of . 254, can't afford it.  can't afford it.  can't afford it.  Can't afford it..  can't afford to pay for it.  can't afford to pay for it.  donate to charity.  donate to the campaign.  happy.  money.  to be a good citizen.  to donate to a charity.  to get elected.  wealthy. 254,becuase can't afford it. Caused can't afford it. want to can't afford it. It can be becuase Can't afford it.. Effected can't afford to pay for it. want to can't afford to pay for it. has sub event donate to charity. needed donate to the campaign. Reacted happy. isFilledBy money. Intended to be a good citizen. wanted to donate to a charity. wanted to get elected. consists of  wealthy. 254,Can you spare $10 to help elect a billionaire?. becuase can't afford it. Caused can't afford it. want to can't afford it. It can be becuase Can't afford it.. Effected can't afford to pay for it. want to can't afford to pay for it. has sub event donate to charity. needed donate to the campaign. Reacted happy. isFilledBy money. Intended to be a good citizen. wanted to donate to a charity. wanted to get elected. consists of  wealthy. 254,0.4019,The sentiment score is positive
477541254,2016-07-22T09:07:00Z,eng,0.913725495,http://www.brandonsun.com/business/breaking-news/search-for-flight-mh370-to-be-suspended-possibly-forever-387902642.html,"Search for Flight 370 will be suspended, possibly forever",eng-2311775,brandonsun.com,Crossed-PA,"Search for Flight 370 will be suspended, possibly forever",has sub event. needed. consists of . isFilledBy. Reacted. wanted. wanted. 462, find out what happened.  find out what happened to the plane.  lost.  plane.  sad.  to find out what happened to the plane.  to find out what happened to the plane. 462,has sub event find out what happened. needed find out what happened to the plane. consists of  lost. isFilledBy plane. Reacted sad. wanted to find out what happened to the plane. wanted to find out what happened to the plane. 462,"Search for Flight 370 will be suspended, possibly forever. has sub event find out what happened. needed find out what happened to the plane. consists of  lost. isFilledBy plane. Reacted sad. wanted to find out what happened to the plane. wanted to find out what happened to the plane. 462",-0.4767,The sentiment score is negative
570426240,2016-12-23T01:32:00Z,eng,0.850980401,http://freebeacon.com/politics/trump-names-sean-spicer-white-house-press-secretary/,Trump Picks Sean Spicer to Be White House Press Secretary,eng-2751889,freebeacon.com,Crossed-PA,Trump Picks Sean Spicer to Be White House Press Secretary,has sub event. becuase. Effected. Reacted. consists of . want to. Caused. It can be becuase. want to. isFilledBy. wanted. Intended. needed. wanted. 628, get a new job.  get a new job.  gets yelled at.  happy.  hard-working.  PersonX gets a job at the White House..  PersonX is not allowed to be in the White House..  PersonX is not qualified to be the White House Press Secretary..  PersonY asks PersonY what they want to do.  press conference.  to be a good press secretary.  to be in a position of power.  to interview for the job.  to make a good impression. 628,has sub event get a new job. becuase get a new job. Effected gets yelled at. Reacted happy. consists of  hard-working. want to PersonX gets a job at the White House.. Caused PersonX is not allowed to be in the White House.. It can be becuase PersonX is not qualified to be the White House Press Secretary.. want to PersonY asks PersonY what they want to do. isFilledBy press conference. wanted to be a good press secretary. Intended to be in a position of power. needed to interview for the job. wanted to make a good impression. 628,Trump Picks Sean Spicer to Be White House Press Secretary. has sub event get a new job. becuase get a new job. Effected gets yelled at. Reacted happy. consists of  hard-working. want to PersonX gets a job at the White House.. Caused PersonX is not allowed to be in the White House.. It can be becuase PersonX is not qualified to be the White House Press Secretary.. want to PersonY asks PersonY what they want to do. isFilledBy press conference. wanted to be a good press secretary. Intended to be in a position of power. needed to interview for the job. wanted to make a good impression. 628,0,The sentiment score is neutral
369097471,2016-01-29T14:41:00Z,eng,0.854901969,http://www.ottawacitizen.com/news/national/csis%2Brepeatedly%2Btaxpayer%2Binfo%2Bfrom%2Bcanada%2Brevenue%2Bagency%2Bwithout/11684795/story.html,CSIS repeatedly got taxpayer info from CRA without a warrant,eng-1883024,ottawacitizen.com,Crossed-PA,CSIS repeatedly got taxpayer info from CRA without a warrant,isFilledBy. Reacted. want to. becuase. want to. consists of . It can be becuase. Caused. wanted. needed. wanted. 286, computer.  guilty.  PersonX is arrested by the police.  PersonX was arrested by the police..  PersonX was arrested by the police..  sneaky.  The CRA has a contract with the IRS..  The CRA has a contract with the IRS..  to file a lawsuit.  to get a warrant.  to get more information. 286,isFilledBy computer. Reacted guilty. want to PersonX is arrested by the police. becuase PersonX was arrested by the police.. want to PersonX was arrested by the police.. consists of  sneaky. It can be becuase The CRA has a contract with the IRS.. Caused The CRA has a contract with the IRS.. wanted to file a lawsuit. needed to get a warrant. wanted to get more information. 286,CSIS repeatedly got taxpayer info from CRA without a warrant. isFilledBy computer. Reacted guilty. want to PersonX is arrested by the police. becuase PersonX was arrested by the police.. want to PersonX was arrested by the police.. consists of  sneaky. It can be becuase The CRA has a contract with the IRS.. Caused The CRA has a contract with the IRS.. wanted to file a lawsuit. needed to get a warrant. wanted to get more information. 286,0,The sentiment score is neutral
