id,Time,language,similarity-score,url,title,fid_x,publisher,class,heads,relation,tails,inference,allinferences,heads-senti,senti-str-headline
782302983,2017-12-22 05:31:00+00:00,eng,0.7,http://www.theindependentbd.com/post/129244,UK to warn Russia over cyber attacks,eng-3664419,theindependentbd.com,sure-information-crossing,UK to warn Russia over cyber attacks,Reacted. consists of . isFilledBy. Effected. want to. It can be becuase. needed. wanted. wanted. has sub event. Intended. want to. Caused. becuase. 622, angry.  angry.  computer.  gets called a liar.  PersonX is arrested by police.  Russia is not paying attention to what is going on in the world..  to know what is going on.  to warn others.  to warn others.  to warn Russia about cyber attacks.  to warn the world.  UK government to warn Russia about cyber attacks.  UK to warn Russia about cyber attacks.  UK to warn Russia about cyber attacks. 622,Reacted angry. consists of  angry. isFilledBy computer. Effected gets called a liar. want to PersonX is arrested by police. It can be becuase Russia is not paying attention to what is going on in the world.. needed to know what is going on. wanted to warn others. wanted to warn others. has sub event to warn Russia about cyber attacks. Intended to warn the world. want to UK government to warn Russia about cyber attacks. Caused UK to warn Russia about cyber attacks. becuase UK to warn Russia about cyber attacks. 622,UK to warn Russia over cyber attacks. Reacted angry. consists of  angry. isFilledBy computer. Effected gets called a liar. want to PersonX is arrested by police. It can be becuase Russia is not paying attention to what is going on in the world.. needed to know what is going on. wanted to warn others. wanted to warn others. has sub event to warn Russia about cyber attacks. Intended to warn the world. want to UK government to warn Russia about cyber attacks. Caused UK to warn Russia about cyber attacks. becuase UK to warn Russia about cyber attacks. 622,-0.5106,The sentiment score is negative
740065450,2017-10-09 16:12:00+00:00,eng,0.6,http://www.thepatrioticvanguard.com/liberian-presidential-election-who-will-win,Liberian presidential election: Who will win?{70},eng-3492052,thepatrioticvanguard.com,sure-information-crossing,Liberian presidential election: Who will win?{70},isFilledBy. consists of . Reacted. want to. It can be becuase. becuase. Caused. wanted. wanted. has sub event. 685, election.  hopeful.  hopeful.  PersonX wins the election..  The election is too close to call..  the winner of the election.  the winner of the election.  to win the election.  to win the election.  win the election. 685,isFilledBy election. consists of  hopeful. Reacted hopeful. want to PersonX wins the election.. It can be becuase The election is too close to call.. becuase the winner of the election. Caused the winner of the election. wanted to win the election. wanted to win the election. has sub event win the election. 685,Liberian presidential election: Who will win?{70}. isFilledBy election. consists of  hopeful. Reacted hopeful. want to PersonX wins the election.. It can be becuase The election is too close to call.. becuase the winner of the election. Caused the winner of the election. wanted to win the election. wanted to win the election. has sub event win the election. 685,0,The sentiment score is neutral
785405757,2017-12-29 08:43:00+00:00,eng,0.7,http://www.newspakistan.pk/2017/12/29/fire-engulfs-popular-restaurant-mumbai-killing-15-people/,Fire engulfs popular restaurant in Mumbai killing 15 people - News Pakistan,eng-3675219,newspakistan.pk,sure-information-crossing,Fire engulfs popular restaurant in Mumbai killing 15 people - News Pakistan,Effected. consists of . want to. isFilledBy. Caused. want to. It can be becuase. Effected. becuase. has sub event. needed. Reacted. wanted. wanted. 586, burns down building.  dangerous.  fire.  fire.  fire.  fire engulfs popular restaurant in Mumbai killing 15 people.  fire engulfs popular restaurant in Mumbai killing 15 people.  get injured.  get out of the building.  get out of the way.  go to the restaurant.  sad.  to get out of the building.  to get out of the building. 586,Effected burns down building. consists of  dangerous. want to fire. isFilledBy fire. Caused fire. want to fire engulfs popular restaurant in Mumbai killing 15 people. It can be becuase fire engulfs popular restaurant in Mumbai killing 15 people. Effected get injured. becuase get out of the building. has sub event get out of the way. needed go to the restaurant. Reacted sad. wanted to get out of the building. wanted to get out of the building. 586,Fire engulfs popular restaurant in Mumbai killing 15 people - News Pakistan. Effected burns down building. consists of  dangerous. want to fire. isFilledBy fire. Caused fire. want to fire engulfs popular restaurant in Mumbai killing 15 people. It can be becuase fire engulfs popular restaurant in Mumbai killing 15 people. Effected get injured. becuase get out of the building. has sub event get out of the way. needed go to the restaurant. Reacted sad. wanted to get out of the building. wanted to get out of the building. 586,-0.6124,The sentiment score is negative
797663940,2018-01-20 14:11:00+00:00,eng,0.6,https://kaplanherald.com/2018/01/20/brother-picks-up-cremated-stays-of-oct-1-gunman-2/,Brother picks up cremated stays of Oct. 1 gunman,eng-3710786,kaplanherald.com,sure-information-crossing,Brother picks up cremated stays of Oct. 1 gunman,becuase. Caused. isFilledBy. want to. want to. consists of . Reacted. It can be becuase. wanted. needed. 746, brother is in jail.  brother is in jail.  funeral.  PersonX is cremated..  PersonY is dead..  responsible.  sad.  The funeral home is closed..  to bury the dead.  to go to the funeral home. 746,becuase brother is in jail. Caused brother is in jail. isFilledBy funeral. want to PersonX is cremated.. want to PersonY is dead.. consists of  responsible. Reacted sad. It can be becuase The funeral home is closed.. wanted to bury the dead. needed to go to the funeral home. 746,Brother picks up cremated stays of Oct. 1 gunman. becuase brother is in jail. Caused brother is in jail. isFilledBy funeral. want to PersonX is cremated.. want to PersonY is dead.. consists of  responsible. Reacted sad. It can be becuase The funeral home is closed.. wanted to bury the dead. needed to go to the funeral home. 746,0,The sentiment score is neutral
835422066,2018-03-21 03:08:00+00:00,eng,0.5,https://www.dvidshub.net/image/4233631/3rd-id-soldiers-march-savannahs-st-patrick-day-parade,3rd ID Soldiers march in Savannah's St. Patrick Day parade,eng-3839235,dvidshub.net,sure-information-crossing,3rd ID Soldiers march in Savannah's St. Patrick Day parade,isFilledBy. want to. becuase. Caused. want to. It can be becuase. Effected. consists of . Reacted. Effected. needed. has sub event. wanted. wanted. Intended. 756, 3rd ID soldiers march in parade.  3rd ID soldiers march in parade.  3rd ID soldiers march in parade.  3rd ID soldiers march in parade.  3rd ID soldiers march in parade.  3rd ID soldiers march in the parade.  gets a medal.  patriotic.  proud.  they get a medal.  to be in the parade.  to march in the parade.  to show their patriotism.  to show their patriotism.  to show their patriotism. 756,isFilledBy 3rd ID soldiers march in parade. want to 3rd ID soldiers march in parade. becuase 3rd ID soldiers march in parade. Caused 3rd ID soldiers march in parade. want to 3rd ID soldiers march in parade. It can be becuase 3rd ID soldiers march in the parade. Effected gets a medal. consists of  patriotic. Reacted proud. Effected they get a medal. needed to be in the parade. has sub event to march in the parade. wanted to show their patriotism. wanted to show their patriotism. Intended to show their patriotism. 756,3rd ID Soldiers march in Savannah's St. Patrick Day parade. isFilledBy 3rd ID soldiers march in parade. want to 3rd ID soldiers march in parade. becuase 3rd ID soldiers march in parade. Caused 3rd ID soldiers march in parade. want to 3rd ID soldiers march in parade. It can be becuase 3rd ID soldiers march in the parade. Effected gets a medal. consists of  patriotic. Reacted proud. Effected they get a medal. needed to be in the parade. has sub event to march in the parade. wanted to show their patriotism. wanted to show their patriotism. Intended to show their patriotism. 756,0,The sentiment score is neutral
983464956,2018-10-31 23:23:00+00:00,eng,0.4,https://smmirror.com/2018/10/if-there-really-is-a-blue-wave-which-seats-go-dem/,"If There Really Is a Blue Wave, Which Seats Go Dem? - Santa Monica Mirror",eng-4393769,smmirror.com,sure-information-crossing,"If There Really Is a Blue Wave, Which Seats Go Dem? - Santa Monica Mirror",Reacted. becuase. Caused. want to. It can be becuase. isFilledBy. want to. consists of . wanted. 771," happy.  if there is a blue wave.  if there is a blue wave, there is a blue wave..  If There Is a Blue Wave, Which Seats Go Dem?.  If There Is a Blue Wave, Which Seats Go Dem?.  if there really is a blue wave, which seats go go Dem.  If There's a Blue Wave, Which Seats Go Dem?.  political.  to see how the election went. 771","Reacted happy. becuase if there is a blue wave. Caused if there is a blue wave, there is a blue wave.. want to If There Is a Blue Wave, Which Seats Go Dem?. It can be becuase If There Is a Blue Wave, Which Seats Go Dem?. isFilledBy if there really is a blue wave, which seats go go Dem. want to If There's a Blue Wave, Which Seats Go Dem?. consists of  political. wanted to see how the election went. 771","If There Really Is a Blue Wave, Which Seats Go Dem? - Santa Monica Mirror. Reacted happy. becuase if there is a blue wave. Caused if there is a blue wave, there is a blue wave.. want to If There Is a Blue Wave, Which Seats Go Dem?. It can be becuase If There Is a Blue Wave, Which Seats Go Dem?. isFilledBy if there really is a blue wave, which seats go go Dem. want to If There's a Blue Wave, Which Seats Go Dem?. consists of  political. wanted to see how the election went. 771",0,The sentiment score is neutral
1003448630,2018-11-26 08:33:00+00:00,eng,0.5,https://www.insidehighered.com/news/2018/11/26/academics-outraged-over-life-sentence-british-graduate-student-uae,Academics outraged over life sentence for British graduate student in U.A.E.,eng-4440007,insidehighered.com,sure-information-crossing,Academics outraged over life sentence for British graduate student in U.A.E.,isFilledBy. consists of . Reacted. becuase. want to. needed. Intended. Effected. has sub event. It can be becuase. want to. Caused. wanted. wanted. 780, academic freedom.  angry.  angry.  get a new job.  get a new job.  get into trouble.  get out of jail.  gets sentenced to life in prison.  learn new things.  PersonX is not a criminal..  PersonX is sentenced to life in prison..  students to protest.  to protest against the sentence.  to protest against the sentence. 780,isFilledBy academic freedom. consists of  angry. Reacted angry. becuase get a new job. want to get a new job. needed get into trouble. Intended get out of jail. Effected gets sentenced to life in prison. has sub event learn new things. It can be becuase PersonX is not a criminal.. want to PersonX is sentenced to life in prison.. Caused students to protest. wanted to protest against the sentence. wanted to protest against the sentence. 780,Academics outraged over life sentence for British graduate student in U.A.E.. isFilledBy academic freedom. consists of  angry. Reacted angry. becuase get a new job. want to get a new job. needed get into trouble. Intended get out of jail. Effected gets sentenced to life in prison. has sub event learn new things. It can be becuase PersonX is not a criminal.. want to PersonX is sentenced to life in prison.. Caused students to protest. wanted to protest against the sentence. wanted to protest against the sentence. 780,-0.4939,The sentiment score is negative
1017114471,2018-12-12 21:24:00+00:00,eng,0.4,https://www.ncnewspress.com/opinion/20181130/matthew-t-mangino-presidents-tweets-tell-story?rssfeed=true,Matthew T. Mangino: The president's tweets tell a story,eng-4476023,ncnewspress.com,sure-information-crossing,Matthew T. Mangino: The president's tweets tell a story,Reacted. want to. want to. has sub event. consists of . It can be becuase. isFilledBy. needed. wanted. 794, like they are telling a story.  PersonX reads the story..  PersonY reads the story..  read the story.  smart.  The president is not telling the story..  The president is telling a story..  to read the president's tweets.  to tell a story. 794,Reacted like they are telling a story. want to PersonX reads the story.. want to PersonY reads the story.. has sub event read the story. consists of  smart. It can be becuase The president is not telling the story.. isFilledBy The president is telling a story.. needed to read the president's tweets. wanted to tell a story. 794,Matthew T. Mangino: The president's tweets tell a story. Reacted like they are telling a story. want to PersonX reads the story.. want to PersonY reads the story.. has sub event read the story. consists of  smart. It can be becuase The president is not telling the story.. isFilledBy The president is telling a story.. needed to read the president's tweets. wanted to tell a story. 794,0,The sentiment score is neutral
827536067,2018-03-08 13:09:00+00:00,eng,0.8,https://www.jsonline.com/story/news/local/milwaukee/2018/03/07/u-s-closes-consulate-popular-mexican-tourist-town-citing-security-threat/405851002/,"U.S. closes consulate in popular Mexican tourist town, citing 'security threat'",eng-3825593,jsonline.com,sure-information-crossing,"U.S. closes consulate in popular Mexican tourist town, citing 'security threat'",needed. consists of . Reacted. wanted. wanted. Caused. It can be becuase. Effected. Effected. want to. becuase. want to. Intended. isFilledBy. has sub event. 803, have a reason to close the consulate.  scared.  scared.  to find a new place to live.  to find a new place to live.  U.S..  U.S..  U.S..  U.S..  U.S..  U.S..  U.S..  U.S..  U.S..  U.S. closes its consulate in Mexico.. 803,needed have a reason to close the consulate. consists of  scared. Reacted scared. wanted to find a new place to live. wanted to find a new place to live. Caused U.S.. It can be becuase U.S.. Effected U.S.. Effected U.S.. want to U.S.. becuase U.S.. want to U.S.. Intended U.S.. isFilledBy U.S.. has sub event U.S. closes its consulate in Mexico.. 803,"U.S. closes consulate in popular Mexican tourist town, citing 'security threat'. needed have a reason to close the consulate. consists of  scared. Reacted scared. wanted to find a new place to live. wanted to find a new place to live. Caused U.S.. It can be becuase U.S.. Effected U.S.. Effected U.S.. want to U.S.. becuase U.S.. want to U.S.. Intended U.S.. isFilledBy U.S.. has sub event U.S. closes its consulate in Mexico.. 803",0.2023,The sentiment score is positive
834697977,2018-03-19 17:14:00+00:00,eng,0.6,http://www.union-bulletin.com/news/national/officials-question-facebook-s-protection-of-personal-data/article_fd277764-2b99-11e8-a5fa-6f9be5a0e614.html,Officials question Facebook's protection of personal data,eng-3850133,union-bulletin.com,sure-information-crossing,Officials question Facebook's protection of personal data,isFilledBy. consists of . It can be becuase. Caused. want to. wanted. Reacted. 818, computer.  concerned.  Facebook is a private company..  Facebook is under investigation by the FBI.  Facebook is under investigation by the FBI.  to file a lawsuit against Facebook.  worried. 818,isFilledBy computer. consists of  concerned. It can be becuase Facebook is a private company.. Caused Facebook is under investigation by the FBI. want to Facebook is under investigation by the FBI. wanted to file a lawsuit against Facebook. Reacted worried. 818,Officials question Facebook's protection of personal data. isFilledBy computer. consists of  concerned. It can be becuase Facebook is a private company.. Caused Facebook is under investigation by the FBI. want to Facebook is under investigation by the FBI. wanted to file a lawsuit against Facebook. Reacted worried. 818,0,The sentiment score is neutral
