name,view,country,pol,lang,url,stat,status
kanal3.bg,Sofia,Bulgaria,No,Bulgarian,https://en.wikipedia.org/wiki/Kanal_3,,Success
farmweekly.com.au, ,Australia,No,English,https://en.wikipedia.org/wiki/Farm_Weekly,,Success
elbayan.co,"Sheikh Zayed Road, Dubai, United Arab Emirates",United Arab Emirates,Pro-government,Arabic,https://en.wikipedia.org/wiki/Al-Bayan_(newspaper),,Success
alsharq.net.sa,Doha,Qatar,Pro-government,Arabic,https://en.wikipedia.org/wiki/Al_Sharq,,Success
en.alalam.ir,Tehran,Iran,No,Arabic,https://en.wikipedia.org/wiki/Al-Alam_News_Network,,Success
winonadailynews.com,"902 E. 2nd St. Suite 110Winona, MN 55987 United States",United States,No,English,https://en.wikipedia.org/wiki/Winona_Daily_News,,Success
observernewsonline.com,"309 N. College AvenueNewton, North Carolina 28658",United States,No,English,https://en.wikipedia.org/wiki/The_Observer-News-Enterprise,,Success
automobilemag.com, ,United States,No,English,https://en.wikipedia.org/wiki/Automobile_(magazine),,Success
wcpn.ideastream.org, ,No,No,English,https://en.wikipedia.org/wiki/WCPN,,Success
llanellistar.co.uk, ,No,No, ,https://en.wikipedia.org/wiki/Llanelli_Star,,Success
elpitazo.com,Venezuela,Venezuela,No, ,https://en.wikipedia.org/wiki/El_Pitazo,,Success
theyukonreview.com,"Yukon, Oklahoma",United States,No, ,https://en.wikipedia.org/wiki/Yukon_Review,,Success
observer-reporter.com,"Washington, Pennsylvania",United States,No, ,https://en.wikipedia.org/wiki/Observer%E2%80%93Reporter,,Success
mobile.nytimes.com,"The New York Times Building, 620 Eighth AvenueNew York City, U.S.",United States,No, ,https://en.wikipedia.org/wiki/The_New_York_Times,,Success
savannahtribune.com,"Savannah, GeorgiaUnited States",United States,No, ,https://en.wikipedia.org/wiki/Savannah_Tribune,,Success
yourobserver.com,"Sarasota, Florida, United States",United States,No, ,https://en.wikipedia.org/wiki/Observer_Media_Group,,Success
carbuzz.com,"San Francisco, United States",United States,No, ,https://en.everybodywiki.com/CarBuzz,,Success
theinformation.com,San Francisco,United States,No, ,https://en.wikipedia.org/wiki/The_Information_(website),,Success
wealthdaily.com,"Salem, Massachusetts, United States",United States,No, ,https://en.wikipedia.org/wiki/Cabot_Wealth_Network,,Success
qchron.com,"Rego Park, New York",United States,No, ,https://en.wikipedia.org/wiki/Queens_Chronicle,,Success
care2.com,"Redwood City, California, U.S.",United States,No, ,https://en.wikipedia.org/wiki/Care2,,Success
dailyvoiceplus.com,"Norwalk, Connecticut, U.S.",United States,No, ,https://en.wikipedia.org/wiki/The_Daily_Voice_(American_hyperlocal_news),,Success
psychcentral.com,"Newburyport, Massachusetts[1][2]",United States,No, ,https://en.wikipedia.org/wiki/Psych_Central,,Success
skift.com,"New York, New York, U.S.",United States,No, ,https://en.wikipedia.org/wiki/Skift,,Success
digiday.com,"New York City, U.S.[1][2]",United States,No, ,https://en.wikipedia.org/wiki/Digiday,,Success
learnbonds.com,"New York City, New York, United States",United States,No, ,https://en.wikipedia.org/wiki/Oyster_(company),,Success
nyc.gov,New York City Hall,United States,No, ,https://en.wikipedia.org/wiki/Government_of_New_York_City,,Success
capitalotc.com,New York City,United States,No, ,https://en.wikipedia.org/wiki/Jane_Street_Capital,,Success
en.yibada.com,New York City,United States,No, ,https://en.wikipedia.org/wiki/Yibada,,Success
thetrucker.com,"Mountain View, California",United States,No, ,https://en.wikipedia.org/wiki/Trucker_Path,,Success
bidnessetc.com,"Minneapolis, Minnesota, United States",United States,No, ,https://en.wikipedia.org/wiki/Vugo_(company),,Success
rusjev.net,"Miami, Florida",United States,No, ,https://en.wikipedia.org/wiki/Russian_Wikipedia,,Success
takepart.com,"Los Angeles, California, U.S.",United States,No, ,https://en.wikipedia.org/wiki/TakePart,,Success
takepart.com,"Los Angeles, California, U.S.",United States,No, ,https://en.wikipedia.org/wiki/TakePart,,Success
axs.com,"Los Angeles, California",United States,No, ,https://en.wikipedia.org/wiki/AXS_(company),,Success
coinweek.com,"Longwood, FL",United States,No, ,https://en.wikipedia.org/wiki/CoinWeek,,Success
michiganadvance.com,"Hudsonville, Michigan",United States,No, ,https://en.wikipedia.org/wiki/Advance_Newspapers,,Success
michiganadvance.com,"Hudsonville, Michigan",United States,No, ,https://en.wikipedia.org/wiki/Advance_Newspapers,,Success
hawaii247.com,"Hawaii Island, Hawaii United States",United States,No, ,https://en.wikipedia.org/wiki/Hawaii_24/7,,Success
hawaii247.com,"Hawaii Island, Hawaii United States",United States,No, ,https://en.wikipedia.org/wiki/Hawaii_24/7,,Success
afcea.org,"Fairfax, Virginia, U.S.",United States,No, ,https://en.wikipedia.org/wiki/AFCEA,,Success
polkio.com,"Dallas, Oregon",United States,No, ,https://en.wikipedia.org/wiki/Polk_County_Itemizer-Observer,,Success
thebatt.com,"College Station, Texas, US",United States,No, ,https://en.wikipedia.org/wiki/The_Battalion,,Success
westernwheel.com,Chicago,United States,No, ,https://en.wikipedia.org/wiki/Western_Wheel_Works,,Success
pacom.mil,"Camp H. M. Smith, Hawaii, U.S.",United States,No, ,https://en.wikipedia.org/wiki/United_States_Indo-Pacific_Command,,Success
travel.sohu.com,"Beijing, China Delaware, United States",United States,No, ,https://en.wikipedia.org/wiki/Sohu,,Success
dailyreckoning.com,"Baltimore, MD",United States,No, ,https://en.wikipedia.org/wiki/Agora_Financial,,Success
miamiagentmagazine.com,"Austin, Texas, United States",United States,No, ,https://en.wikipedia.org/wiki/Keller_Williams_Realty,,Success
wilmingtonjournal.com,"950 West Basin RoadNew Castle, Delaware 19720 United States",United States,No, ,https://en.wikipedia.org/wiki/The_News_Journal,,Success
eu.augustachronicle.com,"725 Broad StreetAugusta, GA, 30901United States",United States,No, ,https://en.wikipedia.org/wiki/The_Augusta_Chronicle,,Success
news.ldnews.cn,"718 Poplar StreetLebanon, Pennsylvania",United States,No, ,https://en.wikipedia.org/wiki/Lebanon_Daily_News,,Success
thesouthern.com,"710 North Illinois Ave.Carbondale, IL 62902United States",United States,No, ,https://en.wikipedia.org/wiki/The_Southern_Illinoisan,,Success
godanriver.com,"700 Monument StreetDanville, Virginia 24541",United States,No, ,https://en.wikipedia.org/wiki/Danville_Register_%26_Bee,,Success
boonvilledailynews.com,"412 High Street, Boonville, Missouri 65233, United States",United States,No, ,https://en.wikipedia.org/wiki/Boonville_Daily_News,,Success
brookingsregister.com,"312 5th Street, Brookings, South Dakota 57006",United States,No, ,https://en.wikipedia.org/wiki/The_Brookings_Register,,Success
lansingstatejournal.com,"300 South Washington Sq., Ste 300Lansing, MI 48933 United States",United States,No, ,https://en.wikipedia.org/wiki/Lansing_State_Journal,,Success
cullmansense.com,"300 Fourth Avenue S.E.Cullman, Alabama 35055United States",United States,No, ,https://en.wikipedia.org/wiki/The_Cullman_Times,,Success
thestarnews.com,"296 3rd AvenueChula Vista, CaliforniaUnited States",United States,No, ,"https://en.wikipedia.org/wiki/The_Star-News_(Chula_Vista,_California)",,Success
tribstar.com,"2800 Poplar St., Suite 37A , Terre Haute, Indiana 47803 United States",United States,No, ,https://en.wikipedia.org/wiki/Tribune-Star,,Success
refinery29.uk,"225 Broadway, New York, New York, U.S.[1]",United States,No, ,https://en.wikipedia.org/wiki/Refinery29,,Success
muskogeephoenix.com,"214 Wall StreetMuskogee, Oklahoma 74401 United States",United States,No, ,https://en.wikipedia.org/wiki/Muskogee_Phoenix,,Success
dailycommercial.com,"212 East Main StreetLeesburg, Florida 34749US",United States,No, ,https://en.wikipedia.org/wiki/Daily_Commercial,,Success
theridernews.com,"2083 Lawrenceville Road Lawrenceville, NJ 08648",United States,No, ,https://en.wikipedia.org/wiki/The_Rider_News,,Success
photos.pennlive.com,"1900 Patriot DriveMechanicsburg, Pennsylvania United States",United States,No, ,https://en.wikipedia.org/wiki/The_Patriot-News,,Success
gazettetimes.com,"1835 NW Circle Blvd.Corvallis, Oregon 97330United States",United States,No, ,https://en.wikipedia.org/wiki/Corvallis_Gazette-Times,,Success
currypilot.com,"15957 Highway 101 S., Brookings OR 97415",United States,No, ,https://en.wikipedia.org/wiki/Curry_Coastal_Pilot,,Success
paisano-online.com,"14526 Roadrunner Way, San Antonio, Texas United States",United States,No, ,https://en.wikipedia.org/wiki/The_Paisano,,Success
dailycampus.com,"1266 Storrs Road Storrs, CT 06269",United States,No, ,https://en.wikipedia.org/wiki/The_Daily_Campus,,Success
eenews.net,"122 C Street NW, 7th floor, Washington, D.C., US",United States,No, ,https://en.wikipedia.org/wiki/Environment_%26_Energy_Publishing,,Success
apps.npr.org,"1111 North Capitol Street NE, Washington, D.C. Culver City, California",United States,No, ,https://en.wikipedia.org/wiki/NPR,,Success
yourhoustonnews.com,"102 South ShaverPasadena, TX 77506USA",United States,No, ,https://en.wikipedia.org/wiki/The_Lake_Houston_Sentinel,,Success
newtimesslo.com,"1010 Marsh Street, San Luis Obispo, California 93401 United States",United States,No, ,https://en.wikipedia.org/wiki/New_Times_(weekly),,Success
timesrepublican.com, ,United States,No, ,"https://en.wikipedia.org/wiki/Marshalltown,_Iowa",,Success
chattanoogapulse.com, ,United States,No, ,"https://en.wikipedia.org/wiki/Chattanooga,_Tennessee",,Success
kaplanherald.com, ,United States,No, ,"https://en.wikipedia.org/wiki/Kaplan,_Louisiana",,Success
pressandguide.com, ,United States,No, ,"https://en.wikipedia.org/wiki/Dearborn,_Michigan",,Success
marketplace.tampabay.com, ,United States,No, ,"https://en.wikipedia.org/wiki/St._Petersburg,_Florida",,Success
grandcoulee.com, ,United States,No, ,https://en.wikipedia.org/wiki/Grand_Coulee_Dam,,Success
stcdio.org, ,United States,No, ,https://en.wikipedia.org/wiki/Roman_Catholic_Diocese_of_Saint_Cloud,,Success
kemmerergazette.com, ,United States,No, ,"https://en.wikipedia.org/wiki/Kemmerer,_Wyoming",,Success
thevwindependent.com, ,United States,No, ,"https://en.wikipedia.org/wiki/Van_Wert,_Ohio",,Success
themichigancatholic.org, ,United States,No, ,https://en.wikipedia.org/wiki/Roman_Catholic_Archdiocese_of_Detroit,,Success
autoweek.com, ,United States,No, ,https://en.wikipedia.org/wiki/Autoweek,,Success
thesportsquotient.com, ,United States,No, ,https://en.wikipedia.org/wiki/Robert_Hess_(chess_player),,Success
paysonroundup.com, ,United States,No, ,"https://en.wikipedia.org/wiki/Payson,_Arizona",,Success
eu.gainesville.com, ,United States,No, ,"https://en.wikipedia.org/wiki/Gainesville,_Florida",,Success
paysonroundup.com, ,United States,No, ,"https://en.wikipedia.org/wiki/Payson,_Arizona",,Success
economonitor.com,"London, United Kingdom",United Kingdom,No, ,https://en.wikipedia.org/wiki/Roubini_Global_Economics,,Success
christiannewstoday.com,"London, England",United Kingdom,No, ,https://en.wikipedia.org/wiki/Christian_Today,,Success
chemistryworld.com, ,United Kingdom,No, ,https://en.wikipedia.org/wiki/Chemistry_World,,Success
eu.guampdn.com,"Kyiv, Ukraine",Ukraine,No, ,https://en.wikipedia.org/wiki/GUAM_Organization_for_Democracy_and_Economic_Development,,Success
mdnkids.com,"Zhongzheng, Taipei, Taiwan",Taiwan,No, ,https://en.wikipedia.org/wiki/Mandarin_Daily_News,,Success
weforum.org,"Cologny, Switzerland",Switzerland,No, ,https://en.wikipedia.org/wiki/World_Economic_Forum,,Success
wto.org,"Centre William Rappard, Geneva, Switzerland",Switzerland,No, ,https://en.wikipedia.org/wiki/World_Trade_Organization,,Success
flashback.org,Sweden,Sweden,No, ,https://en.wikipedia.org/wiki/Flashback_Media_Group,,Success
sibconline.com.sb, ,Solomon Islands,No, ,https://en.wikipedia.org/wiki/Solomon_Islands_Broadcasting_Corporation,,Success
basilica.ro,"4-6 Ecaterina Street, Bucharest, Romania",Romania,No, ,https://en.wikipedia.org/wiki/Basilica_News_Agency,,Success
publicogt.com,Lisbon and Porto,Portugal,No, ,https://en.wikipedia.org/wiki/P%C3%BAblico_(Portugal),,Success
boereport.com,"Calgary, Canada (Headquarters) Oslo, Norway (Office)",Norway,No, ,https://en.wikipedia.org/wiki/Questerre_Energy,,Success
banbridgeleader.co.uk, ,Northern Ireland,No, ,https://en.wikipedia.org/wiki/Banbridge_(district),,Success
arirang.co.kr, ,North Korea,No, ,https://en.wikipedia.org/wiki/Arirang,,Success
frontnational.com,"76–78 Rue des Suisses, 92000 Nanterre, Hauts-de-Seine",No,No, ,https://en.wikipedia.org/wiki/National_Rally,,Success
cbs19news.com, ,No,No, ,https://en.wikipedia.org/wiki/WCAV,,Success
mannheimer-morgen.de, ,No,No, ,https://de.wikipedia.org/wiki/Mannheimer_Morgen,,Success
blog.dilbert.com, ,No,No, ,https://nl.wikipedia.org/wiki/Dilbert,,Success
time.kz, ,No,No, ,https://en.wikipedia.org/wiki/Time_in_Kazakhstan,,Success
bucsnation.com, ,No,No, ,https://en.wikipedia.org/wiki/Mazzi_Wilkins,,Success
telecubanacan.icrt.cu, ,No,No, ,https://es.wikipedia.org/wiki/Instituto_Cubano_de_Radio_y_Televisi%C3%B3n,,Success
care.org, ,No,No, ,https://en.wikipedia.org/wiki/Care_International,,Success
sports.qq.com, ,No,No, ,https://en.wikipedia.org/wiki/Tencent_QQ,,Success
toronto.singtao.ca, ,No,No, ,https://en.wikipedia.org/wiki/Sing_Tao_Daily_(Canada),,Success
valledaostaglocal.it, ,No,No, ,https://en.wikipedia.org/wiki/Lega_Vall%C3%A9e_d%27Aoste,,Success
chinatopix.com, ,No,No, ,https://en.wikipedia.org/wiki/Yin_Xiangjie,,Success
famayfortuna.com, ,No,No, ,https://en.wikipedia.org/wiki/Taina_(model),,Success
opensecrets.org, ,No,No, ,https://en.wikipedia.org/wiki/OpenSecrets,,Success
thestartv.com, ,No,No, ,https://en.wikipedia.org/wiki/The_Star_(TV_series),,Success
recyclingtoday.com, ,No,No, ,https://en.wikipedia.org/wiki/Nexus_Recycling_Management_System,,Success
esto.com.mx, ,No,No, ,https://es.wikipedia.org/wiki/Esto_(diario),,Success
975kgkl.com, ,No,No, ,https://en.wikipedia.org/wiki/KGKL-FM,,Success
factuel.afp.com, ,No,No, ,https://de.wikipedia.org/wiki/Agence_France-Presse,,Success
elsoldelaflorida.com, ,No,No, ,https://en.wikipedia.org/wiki/Yubo_Fernandez,,Success
science.slashdot.org, ,No,No, ,https://en.wikipedia.org/wiki/Slashdot,,Success
ksal.com, ,No,No, ,https://en.wikipedia.org/wiki/KSAL_(AM),,Success
anp.ne, ,No,No, ,https://nl.wikipedia.org/wiki/Algemeen_Nederlands_Persbureau,,Success
reveilguinee.info, ,No,No, ,https://en.wikipedia.org/wiki/Guinea,,Success
castoradvance.com, ,No,No, ,https://pl.wikipedia.org/wiki/Dioskurowie,,Success
portal.lviv.ua, ,No,No, ,https://en.wikipedia.org/wiki/Portal:Ukraine,,Success
kdat.com, ,No,No, ,https://en.wikipedia.org/wiki/KDAT,,Success
businessghana.com, ,No,No, ,https://de.wikipedia.org/wiki/New_Patriotic_Party,,Success
ed-china.stnn.cc, ,No,No, ,https://en.wikipedia.org/wiki/Edd_China,,Success
elsoldenayarit.mx, ,No,No, ,https://en.wikipedia.org/wiki/Gustavo_N%C3%A1poles,,Success
tweakpc.de, ,No,No, ,https://de.wikipedia.org/wiki/Abit,,Success
ps4france.com, ,No,No, ,https://en.wikipedia.org/wiki/PlayStation_4,,Success
signorile.substack.com, ,No,No, ,https://en.wikipedia.org/wiki/Michelangelo_Signorile,,Success
thecelebritycafe.com, ,No,No, ,https://en.wikipedia.org/wiki/Dominick_Miserandino,,Success
eckvilleecho.com, ,No,No, ,https://ru.wikipedia.org/wiki/%D0%AD%D0%BA%D0%B2%D0%B8%D0%BB%D0%BB%D0%B5,,Success
wandtv.com, ,No,No, ,https://en.wikipedia.org/wiki/WAND_(TV),,Success
farraguter.com, ,No,No, ,https://nl.wikipedia.org/wiki/Slag_bij_Baton_Rouge,,Success
inews.nmgnews.com.cn, ,No,No, ,https://en.wikipedia.org/wiki/Baita_railway_station,,Success
gizmochina.com, ,No,No, ,https://en.wikipedia.org/wiki/Xiaomi,,Success
upmedia.mg, ,No,No, ,https://zh.wikipedia.org/wiki/%E4%B8%8A%E5%A0%B1,,Success
cote-d-ivoire.net, ,No,No, ,https://en.wikipedia.org/wiki/Ivory_Coast,,Success
forum.hkej.com, ,No,No, ,https://en.wikipedia.org/wiki/Hong_Kong_Discuss_Forum,,Success
bosnapost.com, ,No,No, ,https://en.wikipedia.org/wiki/Young_Bosnia,,Success
gossip-monthly.com, ,No,No, ,https://pl.wikipedia.org/wiki/So_Crazy,,Success
natureworldnews.com, ,No,No, ,https://en.wikipedia.org/wiki/Natural_News,,Success
seprin.com.ar, ,No,No, ,https://en.wikipedia.org/wiki/Trimethoprim/sulfamethoxazole,,Success
tf1.fr, ,No,No, ,https://nl.wikipedia.org/wiki/TF1_(zender),,Success
rushlane.com, ,No,No, ,https://de.wikipedia.org/wiki/Tata_Nano,,Success
korkusuz.com.tr, ,No,No, ,https://tr.wikipedia.org/wiki/Korkusuz_(gazete),,Success
sportbild.bild.de, ,No,No, ,https://de.wikipedia.org/wiki/Sport_Bild,,Success
notebookcheck.com, ,No,No, ,https://de.wikipedia.org/wiki/Notebookcheck,,Success
katv.com, ,No,No, ,https://en.wikipedia.org/wiki/KATV,,Success
dur.ac.uk, ,No,No, ,https://en.wikipedia.org/wiki/Durham_University,,Success
katv.com, ,No,No, ,https://en.wikipedia.org/wiki/KATV,,Success
eastmidlandsbusinesslink.co.uk, ,No,No, ,https://nl.wikipedia.org/wiki/East_Midlands,,Success
dur.ac.uk, ,No,No, ,https://en.wikipedia.org/wiki/Durham_University,,Success
pacificnewscenter.com, ,No,No, ,https://en.wikipedia.org/wiki/KUAM-TV,,Success
